TOT_OA_CD,ADM_CD,Admin,Abs_mean,dRL_mean,dNB_mean,SAVI,DEM,Elderly_Ratio,Old_housing_Ratio,cx,cy,Z_Abs,Z_Elderly,Z_dNB,Z_Old,Z_dRL,Track1_Score,Track2_Score
24040600010402,24040600.0,24040600,39.026,2.01984,0.01154,0.20866,54.911,26.9,0.5,943242.42,1687849.8,-0.40437,0.21345,0.65196,-0.3618,0.69702,-0.19092,0.98718
24040810010305,24040810.0,건국동,35.3331,-0.82485,0.01388,0.31011,54.958,4.4,0.0,943842.42,1691649.8,-1.73858,-1.10539,0.7822,-0.65049,-0.9275,-2.84397,-0.79579
24040800010002,24040800.0,양산동,29.9412,-0.23242,-0.00627,0.64002,102.305,7.1000000000000005,1.6,944192.42,1690749.8,-3.68661,-0.94713,-0.3393,0.27331,-0.58918,-4.63374,-0.65517
24040650010701,24040650.0,24040650,42.3746,1.86517,0.00361,0.16659,77.308,18.7,0.5,947642.42,1688249.8,0.80544,-0.26719,0.2106,-0.3618,0.60869,0.53825,0.45749
24040831010003,24040831.0,중흥동,42.3504,0.09421,0.00164,0.13287,41.725,34.5,1.5,946642.42,1685849.8,0.7967,0.65892,0.10095,0.21558,-0.40265,1.45562,-0.08612
24040710010602,24040710.0,24040710,40.8842,1.05466,0.00594,0.19987,60.372,14.4,0.0,944542.42,1688749.8,0.26698,-0.51924,0.34028,-0.65049,0.14583,-0.25226,-0.16438
24040780010010,24040780.0,24040780,39.7976,0.25066,0.01449,0.19711,62.259,7.0,1.4,944622.42,1690289.8,-0.1256,-0.95299,0.81615,0.15784,-0.31331,-1.07859,0.66068
24040800021001,24040800.0,양산동,40.0503,-1.12469,-0.00749,0.2579,24.375,7.4,0.0,942542.42,1689899.8,-0.0343,-0.92954,-0.4072,-0.65049,-1.09873,-0.96384,-2.15642
24040820050201,24040820.0,신용동,37.446,1.61805,0.0003,0.31283,49.601,12.8,0.4,942642.42,1691199.8,-0.97521,-0.61302,0.02637,-0.41954,0.46757,-1.58823,0.0744
24040780010003,24040780.0,24040780,41.0375,1.25944,0.01572,0.19925,56.018,50.600000000000016,3.399999999999999,945096.96,1690013.44,0.32236,1.60262,0.88461,1.31259,0.26278,1.92498,2.45998
24040720010302,24040720.0,24040720,39.6176,2.08207,0.00897,0.26902,56.308,12.0,0.0,946842.42,1688449.8,-0.19063,-0.65991,0.50892,-0.65049,0.73256,-0.85054,0.59099
24040570030002,24040570.0,임동,41.0716,1.26102,0.00923,0.16869,54.146,26.1,1.7,946392.42,1687616.47,0.33468,0.16656,0.52339,0.33105,0.26368,0.50124,1.11812
24040810050903,24040810.0,건국동,36.6068,0.30957,0.0073,0.2552,52.242,5.3,0.0,943042.42,1691649.8,-1.2784,-1.05263,0.41597,-0.65049,-0.27967,-2.33103,-0.51419
24040820060204,24040820.0,신용동,40.7083,1.6254,0.00982,0.17658,20.7,3.0,0.0,942142.42,1690599.8,0.20343,-1.18745,0.55623,-0.65049,0.47176,-0.98402,0.3775
24040800021204,24040800.0,양산동,38.1868,-2.39687,-0.00918,0.28333,52.9,45.0,0.7,942742.42,1689549.8,-0.70756,1.27438,-0.50126,-0.24633,-1.82523,0.56682,-2.57282
24040590030002,24040590.0,24040590,42.7112,2.00449,0.00798,0.14112,32.171,28.4,1.6,944522.42,1686249.8,0.92705,0.30137,0.45382,0.27331,0.68825,1.22842,1.41538
24040570040001,24040570.0,임동,42.293,3.33956,0.00851,0.12878,48.605,13.7,1.5,945842.42,1687599.8,0.77596,-0.56027,0.48332,0.21558,1.45067,0.21569,2.14957
24040640010603,24040640.0,문흥동,42.9077,2.622,0.00134,0.20389,68.038,50.6,0.4,948442.42,1687349.8,0.99805,1.60262,0.08425,-0.41954,1.04089,2.60067,0.7056
24040720010008,24040720.0,24040720,43.6029,3.59253,0.01557,0.1571,46.525,31.0,2.0,946242.42,1688249.8,1.24922,0.45377,0.87626,0.50426,1.59513,1.70299,2.97565
24040560050401,24040560.0,신안동,42.4544,0.97697,0.00119,0.18379,36.075,4.9,0.0,945842.42,1685849.8,0.83428,-1.07608,0.07591,-0.65049,0.10147,-0.2418,-0.47311
24040640010402,24040640.0,문흥동,38.1881,1.8115,-0.01207,0.32687,80.129,11.7,0.0,948842.42,1687999.8,-0.70709,-0.6775,-0.66211,-0.65049,0.57804,-1.38459,-0.73456
24040610021301,24040610.0,24040610,36.8729,-1.56644,0.01545,0.17138,39.875,7.2,0.0,941942.42,1687349.8,-1.18226,-0.94126,0.86958,-0.65049,-1.351,-2.12352,-1.13191
24040820050206,24040820.0,신용동,39.2912,1.94712,0.00584,0.20963,47.917,10.9,0.5,942742.42,1691049.8,-0.30856,-0.72439,0.33471,-0.3618,0.65549,-1.03295,0.6284
24040590030003,24040590.0,24040590,44.3704,3.40795,0.00784,0.1382,32.885,30.0,2.1,944192.42,1686516.47,1.52651,0.39515,0.44603,0.562,1.48973,1.92166,2.49776
24040810050501,24040810.0,건국동,40.5875,2.57901,-0.00249,0.14847,43.283,12.7,0.4,942942.42,1691049.8,0.15978,-0.61888,-0.12891,-0.41954,1.01634,-0.4591,0.46789
24040570040002,24040570.0,임동,43.546,2.99912,0.01372,0.09389,42.139,6.8,0.9,945309.09,1687183.13,1.22866,-0.96471,0.77329,-0.13085,1.25625,0.26395,1.89869
24040810050502,24040810.0,건국동,39.278,2.03932,-0.0043,0.10816,47.9,14.6,0.5,942842.42,1691049.8,-0.31332,-0.50751,-0.22965,-0.3618,0.70814,-0.82083,0.11669
24040570020201,24040570.0,임동,41.595,1.35652,0.02166,0.16442,52.597,25.2,0.4,944392.42,1687549.8,0.52378,0.1138,1.21521,-0.41954,0.31822,0.63758,1.11389
24040570020601,24040570.0,임동,43.1842,2.68219,0.00454,0.1341,53.908,11.1,0.0,944342.42,1687249.8,1.09794,-0.71267,0.26236,-0.65049,1.07527,0.38527,0.68714
24040620010006,24040620.0,24040620,41.6616,-1.012,0.00835,0.13268,66.058,26.2,1.6,947692.42,1687149.8,0.54785,0.17242,0.47441,0.27331,-1.03437,0.72027,-0.28665
24040570020001,24040570.0,임동,44.4553,2.16336,0.0137,0.14408,35.646,5.3,1.4,944925.75,1687366.47,1.55718,-1.05263,0.77218,0.15784,0.77898,0.50455,1.709
24040730010601,24040730.0,오치2동,42.0688,2.84877,-0.01022,0.14663,44.835,22.1,0.5,945442.42,1688549.8,0.69496,-0.0679,-0.55915,-0.3618,1.17039,0.62706,0.24944
24040600020402,24040600.0,24040600,38.9267,-1.37475,-0.0013,0.21268,59.821,21.3,0.0,942642.42,1687749.8,-0.44025,-0.1148,-0.06268,-0.65049,-1.24153,-0.55505,-1.9547
24040810050203,24040810.0,건국동,39.7766,0.8923,0.02677,0.19161,35.403,11.2,0.0,943342.42,1691749.8,-0.13319,-0.7068,1.49962,-0.65049,0.05311,-0.83999,0.90224
24040640010601,24040640.0,문흥동,42.0952,2.65232,-0.00581,0.20634,65.547,51.5,0.2,948442.42,1687449.8,0.7045,1.65537,-0.3137,-0.53501,1.05821,2.35987,0.2095
24040820020106,24040820.0,신용동,38.2647,0.80664,-0.00723,0.35026,23.173,13.9,0.0,942342.42,1691049.8,-0.67942,-0.54854,-0.39273,-0.65049,0.0042,-1.22796,-1.03902
24040710010102,24040710.0,24040710,41.1979,3.38965,0.02087,0.14005,53.138,27.9,0.4,944742.42,1688249.8,0.38032,0.27206,1.17124,-0.41954,1.47927,0.65238,2.23097
24040640011001,24040640.0,문흥동,43.3538,2.49357,0.00605,0.14757,70.176,73.5,0.3,948492.42,1687249.8,1.15922,2.9449,0.3464,-0.47728,0.96755,4.10412,0.83667
24040800021201,24040800.0,양산동,38.6147,-2.50806,-0.00631,0.1875,54.825,20.2,0.4,942742.42,1689399.8,-0.55297,-0.17927,-0.34153,-0.41954,-1.88873,-0.73224,-2.6498
24040820010202,24040820.0,신용동,40.236,1.1615,0.00207,0.24028,20.211,7.3,0.0,942142.42,1690749.8,0.03279,-0.9354,0.12488,-0.65049,0.20685,-0.90261,-0.31876
24040610010101,24040610.0,24040610,34.5728,-2.89931,0.00331,0.30998,61.431,38.0,0.4,942642.42,1688349.8,-2.01327,0.86407,0.1939,-0.41954,-2.11216,-1.1492,-2.3378
24040570040017,24040570.0,임동,40.3415,0.08262,0.00169,0.13615,54.447,16.0,3.1,946609.09,1687216.47,0.07091,-0.42545,0.10373,1.13938,-0.40927,-0.35454,0.83384
24040820010102,24040820.0,신용동,36.1202,-0.27853,-0.00892,0.27979,20.392,1.5,0.0,941842.42,1690949.8,-1.45421,-1.27537,-0.48679,-0.65049,-0.61551,-2.72958,-1.75279
24040570040004,24040570.0,임동,44.3802,2.98136,0.01494,0.15614,38.404,7.6,1.4,945456.71,1687692.66,1.53005,-0.91782,0.84119,0.15784,1.24611,0.61223,2.24514
24040620010303,24040620.0,24040620,42.9298,2.84846,-0.01566,0.16462,44.429,7.6,0.0,947042.42,1685949.8,1.00603,-0.91782,-0.86192,-0.65049,1.17022,0.08821,-0.34219
24040700040102,24040700.0,삼각동,40.4603,3.6431,-0.00186,0.13739,42.68,6.6,0.0,945542.42,1689149.8,0.11383,-0.97643,-0.09385,-0.65049,1.62401,-0.8626,0.87967
24040570020301,24040570.0,임동,40.3823,2.01395,0.00041,0.32498,39.058,11.6,0.5,944642.42,1687649.8,0.08565,-0.68336,0.03249,-0.3618,0.69365,-0.59771,0.36434
24040650010202,24040650.0,24040650,38.6834,2.22656,-0.00336,0.2722,83.656,20.1,0.4,947492.42,1688649.8,-0.52815,-0.18513,-0.17734,-0.41954,0.81507,-0.71328,0.21819
24040650011101,24040650.0,24040650,39.8742,-0.60054,0.01825,0.23365,64.323,19.3,0.6,947742.42,1687949.8,-0.09792,-0.23202,1.02542,-0.30406,-0.7994,-0.32994,-0.07804
24040570020901,24040570.0,임동,41.7518,3.10117,0.00244,0.28076,43.479,13.2,0.0,944842.42,1687799.8,0.58043,-0.58958,0.14548,-0.65049,1.31453,-0.00915,0.80952
24040570030003,24040570.0,임동,40.9513,0.14098,0.00055,0.12993,52.978,20.2,1.2,946575.75,1687483.13,0.29122,-0.17927,0.04028,0.04236,-0.37594,0.11195,-0.2933
24040730011001,24040730.0,오치2동,42.3968,2.32997,0.01209,0.13797,43.405,26.4,0.4,945542.42,1688299.8,0.81347,0.18414,0.68257,-0.41954,0.87412,0.99761,1.13715
24040710010802,24040710.0,24040710,40.4704,0.50898,0.00845,0.17004,61.923,11.9,0.0,944442.42,1688649.8,0.11748,-0.66577,0.47998,-0.65049,-0.16579,-0.54829,-0.3363
24040660020303,24040660.0,24040660,38.5172,-0.04308,0.00584,0.24489,56.767,54.1,0.3,946792.42,1687549.8,-0.58819,1.80777,0.33471,-0.47728,-0.48105,1.21958,-0.62362
24040820020107,24040820.0,신용동,38.9656,1.31166,-0.00209,0.3005,21.927,7.9,0.0,942342.42,1690949.8,-0.42619,-0.90023,-0.10665,-0.65049,0.2926,-1.32642,-0.46454
24040570020102,24040570.0,임동,43.0033,2.26462,0.00011,0.18086,39.292,57.9,0.4,945042.42,1687449.8,1.03259,2.03051,0.0158,-0.41954,0.8368,3.0631,0.43306
24040810050401,24040810.0,건국동,39.7752,0.94653,0.00709,0.17944,52.122,5.900000000000001,0.0,942775.75,1690883.13,-0.13369,-1.01746,0.40428,-0.65049,0.08408,-1.15115,-0.16213
24040780011802,24040780.0,24040780,40.6913,1.40437,0.00397,0.23301,64.612,8.5,0.5,945342.42,1690899.8,0.19729,-0.86506,0.23063,-0.3618,0.34554,-0.66777,0.21437
24040700040101,24040700.0,삼각동,41.2238,3.28523,-0.00086,0.19131,43.4,9.0,0.0,945442.42,1689149.8,0.38967,-0.83576,-0.03819,-0.65049,1.41964,-0.44609,0.73096
24040610010103,24040610.0,24040610,36.377,-2.57033,0.0099,0.24895,59.742,13.2,0.6,942642.42,1688249.8,-1.36143,-0.58958,0.56068,-0.30406,-1.92429,-1.95101,-1.66767
24040780010502,24040780.0,24040780,38.4931,0.47529,0.0227,0.23237,70.817,9.5,0.5,945042.42,1690749.8,-0.5969,-0.80645,1.27309,-0.3618,-0.18503,-1.40335,0.72626
24040800020901,24040800.0,양산동,38.9283,-2.15887,-0.01067,0.2155,25.13,11.5,0.0,942692.42,1689749.8,-0.43967,-0.68922,-0.58419,-0.65049,-1.68932,-1.12889,-2.924
24040570040023,24040570.0,임동,41.3746,0.20375,-0.00784,0.14058,52.475,9.3,2.4,946742.42,1687149.8,0.44415,-0.81817,-0.42668,0.73522,-0.3401,-0.37402,-0.03156
24040610020102,24040610.0,24040610,37.6261,-2.3034,0.01214,0.19533,45.0,27.0,0.0,942242.42,1688049.8,-0.91014,0.21931,0.68535,-0.65049,-1.77185,-0.69083,-1.73699
24040650010101,24040650.0,24040650,40.8375,1.27265,-0.0012,0.17987,71.922,24.4,0.3,947442.42,1688249.8,0.25011,0.06691,-0.05712,-0.47728,0.27032,0.31702,-0.26408
24040510010002,24040510.0,용봉동,44.9897,-0.49022,0.00585,0.135,42.658,32.800000000000004,2.1,946217.42,1685049.8,1.75025,0.55928,0.33527,0.562,-0.7364,2.30953,0.16087
24040600010201,24040600.0,24040600,42.1908,-0.8052,0.00972,0.16078,51.915,69.9,0.4,942842.42,1687749.8,0.73904,2.73389,0.55066,-0.41954,-0.91628,3.47293,-0.78516
24040820020003,24040820.0,신용동,41.4662,1.42078,0.00692,0.18417,20.975,5.6,0.0,942292.42,1690699.8,0.47725,-1.03505,0.39482,-0.65049,0.35491,-0.5578,0.09924
24040800020501,24040800.0,양산동,39.531,0.38862,-0.00138,0.19679,50.492,6.8,0.5,942842.42,1690649.8,-0.22192,-0.96471,-0.06713,-0.3618,-0.23452,-1.18663,-0.66345
24040590020002,24040590.0,24040590,43.0076,3.34917,0.01156,0.15233,31.031,22.1,1.6,943592.42,1686699.8,1.03414,-0.0679,0.65307,0.27331,1.45616,0.96624,2.38254
24040800021102,24040800.0,양산동,40.193,-1.6308,-0.01388,0.23303,24.762,34.8,0.0,942642.42,1689849.8,0.01726,0.6765,-0.76285,-0.65049,-1.38775,0.69376,-2.80109
24040570040015,24040570.0,임동,43.0401,2.00213,-0.00211,0.10477,46.979,12.5,2.2,945492.42,1687349.8,1.04588,-0.63061,-0.10776,0.61974,0.6869,0.41527,1.19888
24040610010206,24040610.0,24040610,37.7712,-2.62316,-0.00265,0.22801,33.941,46.6,0.4,942192.42,1688249.8,-0.85772,1.36816,-0.13782,-0.41954,-1.95446,0.51044,-2.51182
24040710010003,24040710.0,24040710,34.1805,-0.46268,0.00268,0.53658,82.284,18.700000000000024,1.700000000000002,944321.29,1688896.28,-2.155,-0.26719,0.15883,0.33105,-0.72067,-2.42219,-0.23079
24040610010102,24040610.0,24040610,38.2416,-1.86396,0.0083,0.25257,47.823,18.5,0.5,942542.42,1688149.8,-0.68777,-0.27892,0.47163,-0.3618,-1.5209,-0.96669,-1.41107
24040620010402,24040620.0,24040620,39.9961,-1.12309,-0.01245,0.21472,49.058,55.4,0.3,947142.42,1687149.8,-0.05388,1.88397,-0.68326,-0.47728,-1.09781,1.83009,-2.25835
24040570040007,24040570.0,임동,41.7243,0.6671,0.0034,0.13063,45.45,18.0,1.9,946692.42,1686949.8,0.5705,-0.30822,0.19891,0.44653,-0.07549,0.26228,0.56995
24040590020003,24040590.0,24040590,44.4374,3.49953,0.01445,0.15023,29.745,31.5,1.6000000000000003,943642.42,1686549.8,1.55071,0.48308,0.81392,0.27331,1.54202,2.03379,2.62925
24040650010401,24040650.0,24040650,42.0336,0.50534,0.00848,0.17348,62.65,20.3,0.7,947642.42,1687949.8,0.68224,-0.17341,0.48165,-0.24633,-0.16787,0.50883,0.06745
24040820050205,24040820.0,신용동,36.2342,1.50311,0.01553,0.33859,45.279,5.3,0.5,942556.71,1691321.23,-1.41302,-1.05263,0.87403,-0.3618,0.40193,-2.46565,0.91416
24040730010902,24040730.0,오치2동,42.6203,3.47885,0.01582,0.16004,43.306,70.6,0.3,945742.42,1687949.8,0.89421,2.77492,0.89017,-0.47728,1.53021,3.66913,1.9431
24040660020002,24040660.0,24040660,40.8943,-0.19883,0.00476,0.14129,45.062,14.3,1.5,946922.42,1687009.8,0.27063,-0.5251,0.2746,0.21558,-0.57,-0.25447,-0.07982
24040680010012,24040680.0,두암2동,43.7427,2.99797,0.01124,0.16422,60.885,27.0,2.2,948142.42,1686749.8,1.29973,0.21931,0.63526,0.61974,1.2556,1.51904,2.5106
24040640010401,24040640.0,문흥동,38.7027,2.44654,0.00726,0.19829,75.242,11.7,0.0,948742.42,1688049.8,-0.52117,-0.6775,0.41375,-0.65049,0.94069,-1.19867,0.70395
24040820050107,24040820.0,신용동,35.6394,-0.82758,-0.00618,0.36899,36.146,5.2,0.0,942492.42,1691749.8,-1.62791,-1.05849,-0.33429,-0.65049,-0.92906,-2.6864,-1.91384
24040730010005,24040730.0,오치2동,42.8884,2.70813,0.00336,0.1487,42.01,32.300000000000004,2.7,945452.42,1688159.8,0.99108,0.52997,0.19668,0.90843,1.09008,1.52105,2.19519
24040820050208,24040820.0,신용동,38.5526,2.23416,0.00806,0.25282,48.908,12.8,0.6,942742.42,1691149.8,-0.5754,-0.61302,0.45827,-0.30406,0.81941,-1.18842,0.97362
24040690020002,24040690.0,두암3동,43.1007,0.46312,0.00264,0.18125,66.471,27.9,1.6,948492.42,1686149.8,1.06778,0.27206,0.15661,0.27331,-0.19198,1.33984,0.23794
24040740020001,24040740.0,24040740,31.7942,0.04086,-0.01506,0.52287,112.671,33.70000000000048,1.5,948187.72,1691426.02,-3.01714,0.61203,-0.82853,0.21558,-0.43312,-2.40511,-1.04607
24040660010101,24040660.0,24040660,41.5687,0.50062,0.00816,0.17037,59.792,19.9,0.5,947242.42,1687849.8,0.51428,-0.19686,0.46384,-0.3618,-0.17056,0.31742,-0.06852
24040800020701,24040800.0,양산동,37.7323,-2.11275,-0.00132,0.22459,45.633,11.1,0.6,942792.42,1689649.8,-0.87177,-0.71267,-0.06379,-0.30406,-1.66298,-1.58444,-2.03083
24040590020004,24040590.0,24040590,42.2383,2.70077,0.01091,0.13927,29.157,34.800000000000004,2.2,943720.99,1686364.09,0.7562,0.6765,0.61689,0.61974,1.08588,1.4327,2.32251
24040560020101,24040560.0,신안동,40.1152,3.56723,0.011,0.22859,40.289,80.2,0.4,944642.42,1686449.8,-0.01085,3.33762,0.6219,-0.41954,1.58069,3.32677,1.78305
24040780010007,24040780.0,24040780,40.6681,0.45444,0.00946,0.19171,53.414,15.6,1.8,945362.42,1690189.8,0.1889,-0.4489,0.53619,0.38879,-0.19693,-0.26,0.72805
24040730010101,24040730.0,오치2동,43.1322,3.68059,0.00338,0.10268,41.358,33.1,0.5,945342.42,1688049.8,1.07916,0.57686,0.19779,-0.3618,1.64542,1.65602,1.48141
24040710010002,24040710.0,24040710,37.9863,1.77085,0.02633,0.34669,52.193,8.600000000000007,1.1000000000000008,944062.83,1688157.96,-0.78,-0.8592,1.47513,-0.01537,0.55483,-1.6392,2.01459
24040650010201,24040650.0,24040650,36.63,1.17838,-0.00658,0.33301,89.15,23.6,0.5,947342.42,1688649.8,-1.27002,0.02002,-0.35655,-0.3618,0.21649,-1.25,-0.50186
24040610010106,24040610.0,24040610,36.9129,-2.08036,0.00565,0.28714,50.833,34.7,0.4,942642.42,1688149.8,-1.16781,0.67064,0.32414,-0.41954,-1.64448,-0.49717,-1.73988
24040640011402,24040640.0,문흥동,39.717,-1.31368,-0.00448,0.17872,56.532,28.8,0.4,947542.42,1687449.8,-0.15472,0.32482,-0.23967,-0.41954,-1.20665,0.1701,-1.86586
24040610021002,24040610.0,24040610,38.6268,0.58462,0.0144,0.17661,34.831,17.8,0.0,942142.42,1687049.8,-0.5486,-0.31995,0.81114,-0.65049,-0.12259,-0.86855,0.03806
24040620010001,24040620.0,24040620,42.6178,0.85468,-0.01445,0.12922,44.654,40.0,2.2,947342.42,1686516.47,0.89331,0.9813,-0.79458,0.61974,0.03163,1.87461,-0.14321
24040820010204,24040820.0,신용동,37.4616,0.17167,-0.00467,0.26253,20.036,0.0,0.0,942092.42,1690849.8,-0.96957,-1.36329,-0.25025,-0.65049,-0.35842,-2.33286,-1.25916
24040820010203,24040820.0,신용동,35.5152,-0.8697,-0.0043,0.27657,20.5,1.2,0.0,942042.42,1690949.8,-1.67279,-1.29295,-0.22965,-0.65049,-0.95311,-2.96574,-1.83325
24040710010001,24040710.0,24040710,41.6032,2.7442,-0.00868,0.26269,50.993,23.5,1.5,945057.23,1688501.65,0.52675,0.01416,-0.47343,0.21558,1.11068,0.54091,0.85283
24040650010503,24040650.0,24040650,41.1622,0.98265,-0.00329,0.15272,67.783,49.4,0.4,947542.42,1688099.8,0.36742,1.53228,-0.17344,-0.41954,0.10471,1.8997,-0.48827
24040570040009,24040570.0,임동,40.205,0.35804,0.00576,0.13829,44.845,13.7,3.9,946542.42,1686921.23,0.02159,-0.56027,0.33026,1.60128,-0.25199,-0.53868,1.67955
24040630010104,24040630.0,24040630,41.3287,0.23434,-0.01554,0.2404,54.658,7.1,0.0,947942.42,1685449.8,0.42757,-0.94713,-0.85524,-0.65049,-0.32263,-0.51956,-1.82836
24040720010011,24040720.0,24040720,41.1577,2.07351,-0.00374,0.25021,46.673,16.599999999999998,2.5,946179.92,1687837.3,0.36579,-0.39028,-0.19849,0.79295,0.72767,-0.02449,1.32213
24040640020202,24040640.0,문흥동,40.3868,2.07489,-0.01129,0.28309,75.889,12.6,0.0,948942.42,1687349.8,0.08727,-0.62474,-0.6187,-0.65049,0.72846,-0.53747,-0.54073
24040640010503,24040640.0,문흥동,38.2696,3.1972,-0.01439,0.20623,71.15,7.8,0.0,948642.42,1688249.8,-0.67765,-0.9061,-0.79124,-0.65049,1.36937,-1.58375,-0.07236
24040800021203,24040800.0,양산동,39.2344,-2.08729,-0.01973,0.29061,62.825,46.7,0.5,942842.42,1689449.8,-0.32908,1.37402,-1.08845,-0.3618,-1.64844,1.04494,-3.09869
24040630010101,24040630.0,24040630,39.4966,-1.52538,0.00103,0.23013,64.067,12.5,0.0,948142.42,1685649.8,-0.23435,-0.63061,0.067,-0.65049,-1.32755,-0.86496,-1.91104
24040570040022,24040570.0,임동,43.4741,3.25641,0.00811,0.16123,48.096,18.2,1.3,945442.42,1687199.8,1.20268,-0.2965,0.46105,0.1001,1.40319,0.90618,1.96434
24040560050002,24040560.0,신안동,43.7906,-1.11946,-0.00469,0.13315,37.96,48.9,2.0,945622.42,1685509.8,1.31703,1.50297,-0.25136,0.50426,-1.09574,2.82,-0.84284
24040800030501,24040800.0,양산동,39.9837,-1.6433,-0.00458,0.28643,50.194,23.0,0.0,942942.42,1689249.8,-0.05836,-0.01515,-0.24524,-0.65049,-1.39489,-0.07351,-2.29062
24040800030001,24040800.0,양산동,34.5737,-0.70401,-0.015,0.48785,64.813,37.90000000000001,2.200000000000001,942957.8,1688875.44,-2.01294,0.85821,-0.82519,0.61974,-0.85849,-1.15473,-1.06394
24040820020109,24040820.0,신용동,37.3331,-0.23511,0.00531,0.2329,21.357,12.1,0.0,942142.42,1690999.8,-1.016,-0.65405,0.30521,-0.65049,-0.59072,-1.67005,-0.936
24040680020201,24040680.0,두암2동,38.762,1.28551,0.00969,0.2614,96.662,24.5,0.7,948892.42,1686349.8,-0.49975,0.07277,0.54899,-0.24633,0.27766,-0.42698,0.58032
24040540020002,24040540.0,우산동,43.8718,-0.92608,-0.00575,0.12759,43.049,27.1,1.6999999999999995,945885.28,1685121.23,1.34637,0.22517,-0.31036,0.33105,-0.98531,1.57154,-0.96462
24040690020007,24040690.0,두암3동,40.6809,-0.48295,0.00778,0.22786,73.914,23.300000000000004,2.2,948632.42,1685779.8,0.19353,0.00243,0.44269,0.61974,-0.73225,0.19596,0.33018
24040570010702,24040570.0,임동,41.532,2.79713,0.00646,0.18469,43.403,14.9,0.0,945092.42,1687949.8,0.50102,-0.48993,0.36922,-0.65049,1.1409,0.01109,0.85963
24040650010702,24040650.0,24040650,41.8022,2.97597,0.00921,0.17968,78.408,21.3,0.6,947692.42,1688349.8,0.59864,-0.1148,0.52228,-0.30406,1.24303,0.48384,1.46125
24040560030002,24040560.0,신안동,43.4759,-0.41434,-0.00072,0.1272,35.808,32.0,1.6,945382.42,1685689.8,1.20333,0.51238,-0.0304,0.27331,-0.69307,1.71571,-0.45016
24040800030101,24040800.0,양산동,38.5161,-3.68013,-0.00757,0.29276,26.394,6.0,0.0,942390.04,1689068.85,-0.58859,-1.0116,-0.41165,-0.65049,-2.55806,-1.60019,-3.6202
24040730010602,24040730.0,오치2동,42.4962,2.34232,-0.00261,0.14659,46.4,21.8,0.5,945542.42,1688549.8,0.84938,-0.08549,-0.13559,-0.3618,0.88118,0.76389,0.38379
24040650010901,24040650.0,24040650,38.5724,-0.98662,0.00999,0.20102,59.304,41.6,0.8,947642.42,1687799.8,-0.56825,1.07509,0.56569,-0.18859,-1.01988,0.50684,-0.64278
24040831010015,24040831.0,중흥동,40.6542,1.00719,-0.00489,0.12446,39.193,19.8,2.8999999999999995,946613.85,1686635.51,0.18388,-0.20272,-0.26249,1.0239,0.11872,-0.01884,0.88013
24040660010404,24040660.0,24040660,36.9911,-2.54611,0.00299,0.2947,52.517,36.5,0.5,947042.42,1687649.8,-1.13956,0.77615,0.17609,-0.3618,-1.91046,-0.36341,-2.09617
24040690020003,24040690.0,두암3동,39.0422,0.90217,-0.00573,0.29893,93.614,28.2,1.6,948885.28,1686078.37,-0.39852,0.28965,-0.30924,0.27331,0.05875,-0.10887,0.02282
24040690020001,24040690.0,두암3동,43.2323,-0.32157,0.00158,0.18011,74.489,26.600000000000005,1.3,948642.42,1686249.8,1.11532,0.19586,0.09761,0.1001,-0.64009,1.31118,-0.44238
24040610020207,24040610.0,24040610,36.7584,-0.28224,-0.00111,0.2066,48.1,26.0,0.5,942042.42,1687149.8,-1.22363,0.16069,-0.05211,-0.3618,-0.61763,-1.06294,-1.03154
24040650010301,24040650.0,24040650,41.2794,0.23871,-0.0075,0.1958,61.534,23.8,0.6,947542.42,1687899.8,0.40976,0.03174,-0.40776,-0.30406,-0.32013,0.4415,-1.03195
24040580010003,,중앙동,35.7318,1.76048,-0.02997,0.34623,54.338,12.0,8.8,942425.92,1686849.91,-1.59453,-0.65991,-1.65838,4.43043,0.54891,-2.25444,3.32096
24040800011101,,양산동,40.4363,0.72058,0.01901,0.21343,53.628,14.1,0.4,943525.92,1691049.91,0.10516,-0.53682,1.06772,-0.41954,-0.04495,-0.43166,0.60323
24040780010401,24040780.0,24040780,40.5909,1.05355,0.01205,0.13561,64.133,11.1,0.6,945142.42,1690649.8,0.16101,-0.71267,0.68034,-0.30406,0.1452,-0.55166,0.52148
24040560030004,24040560.0,신안동,43.5598,0.37418,0.00253,0.15256,35.609,20.4,2.6000000000000005,945400.75,1685908.13,1.23365,-0.16755,0.15049,0.85069,-0.24277,1.0661,0.75841
24040820020104,24040820.0,신용동,36.628,-0.26113,-0.00156,0.27519,20.975,12.7,0.0,942042.42,1691099.8,-1.27074,-0.61888,-0.07715,-0.65049,-0.60558,-1.88962,-1.33322
24040800030307,24040800.0,양산동,37.1913,-3.77316,-0.00227,0.23508,41.346,4.6,0.0,942642.42,1688999.8,-1.06723,-1.09366,-0.11667,-0.65049,-2.61119,-2.16089,-3.37835
24040780010011,24040780.0,24040780,40.9609,1.60153,0.0215,0.11149,51.517,9.5,1.7,945442.42,1690049.8,0.29469,-0.80645,1.20631,0.33105,0.45813,-0.51176,1.99549
24040660010702,24040660.0,24040660,40.5905,0.47339,0.00369,0.11367,62.492,16.4,0.4,947142.42,1687849.8,0.16087,-0.40201,0.21505,-0.41954,-0.18611,-0.24114,-0.3906
