id,left,top,right,bottom,row_index,col_index,LST20_mean,LST25_mean,dLST_mean,dNDBI_mean,SAVI20_mea,SAVI25_mea,dSAVI,DEM_mean
13481,948092.4194,1687899.8,948192.4194,1687799.8,82,87,1.940766354,3.279257715,1.338491345,-0.046054337,0.136757099,0.174008543,0.037251443,52.28461538
13482,948092.4194,1687799.8,948192.4194,1687699.8,83,87,2.305070023,3.872676909,1.567606846,-0.036050542,0.093125255,0.180105445,0.08698019,53.06153846
13483,948092.4194,1687699.8,948192.4194,1687599.8,84,87,4.668425024,6.560460359,1.892035343,-0.020170827,0.161927148,0.223884939,0.061957791,54.1953125
13484,948092.4194,1687599.8,948192.4194,1687499.8,85,87,8.274028222,9.936615547,1.662587265,0.009850688,0.131387054,0.138537135,0.007150081,55.85833333
13485,948092.4194,1687499.8,948192.4194,1687399.8,86,87,8.809155544,10.4122901,1.603134414,0.013161248,0.138306442,0.158318219,0.020011776,57.925
13486,948092.4194,1687399.8,948192.4194,1687299.8,87,87,7.958886838,9.485484362,1.526597542,-0.005448953,0.109982309,0.132752845,0.022770536,63.93333333
13487,948092.4194,1687299.8,948192.4194,1687199.8,88,87,7.544042746,9.195527013,1.651484299,-0.006321791,0.150746408,0.175198336,0.024451928,63.06666667
13488,948092.4194,1687199.8,948192.4194,1687099.8,89,87,7.682808113,9.434332593,1.751524583,0.013454001,0.149134253,0.142723267,-0.006410986,60.61666667
13489,948092.4194,1687099.8,948192.4194,1686999.8,90,87,7.788017133,10.18977659,2.401759463,0.017528979,0.149107933,0.129216874,-0.019891059,60.72357724
13490,948092.4194,1686999.8,948192.4194,1686899.8,91,87,7.203744928,10.36925618,3.165511211,0.046788208,0.162872094,0.139392774,-0.02347932,63.6328125
13491,948092.4194,1686899.8,948192.4194,1686799.8,92,87,7.354391019,10.7044119,3.350021044,0.008387399,0.217002127,0.201170065,-0.015832062,62.47107438
13492,948092.4194,1686799.8,948192.4194,1686699.8,93,87,6.938407272,10.28779346,3.349386044,0.013621855,0.186068277,0.147382991,-0.038685286,61.225
13493,948092.4194,1686699.8,948192.4194,1686599.8,94,87,6.535296559,9.781166871,3.245870302,0.008435108,0.160967711,0.139103486,-0.021864225,58.60833333
13494,948092.4194,1686599.8,948192.4194,1686499.8,95,87,8.555520455,10.78572377,2.23020337,-0.000388888,0.149402115,0.11088317,-0.038518945,54.59016393
13495,948092.4194,1686499.8,948192.4194,1686399.8,96,87,10.08416957,11.68767327,1.603503682,0.001871532,0.136833554,0.115321169,-0.021512385,56.20769231
13496,948092.4194,1686399.8,948192.4194,1686299.8,97,87,8.661040028,11.44352436,2.782484323,0.004349695,0.152762362,0.159213485,0.006451123,54.43076923
13497,948092.4194,1686299.8,948192.4194,1686199.8,98,87,8.289389491,11.20544759,2.916057984,0.001963596,0.138356458,0.136767517,-0.001588941,52.46153846
13498,948092.4194,1686199.8,948192.4194,1686099.8,99,87,9.480916828,11.19662648,1.715709581,0.00502848,0.143373891,0.138754817,-0.004619074,52.325
13499,948092.4194,1686099.8,948192.4194,1685999.8,100,87,9.877814213,10.52282254,0.645008209,0.00133793,0.123447386,0.130565473,0.007118087,53.99166667
13500,948092.4194,1685999.8,948192.4194,1685899.8,101,87,10.40784764,9.637580713,-0.770266741,0.010087369,0.159565493,0.137742826,-0.021822667,57.15833333
13501,948092.4194,1685899.8,948192.4194,1685799.8,102,87,10.38324356,8.921155006,-1.462088531,-0.009168966,0.177416027,0.188027133,0.010611106,60.81666667
13502,948092.4194,1685799.8,948192.4194,1685699.8,103,87,8.006202817,7.083925406,-0.922277398,-0.00657629,0.21720157,0.208908597,-0.008292973,68.83333333
13503,948092.4194,1685699.8,948192.4194,1685599.8,104,87,8.030974166,6.50559206,-1.525382056,0.001030433,0.218622732,0.2301332,0.011510467,64.06666667
13504,948092.4194,1685599.8,948192.4194,1685499.8,105,87,10.90353731,9.284328057,-1.61920929,0.000785269,0.171063764,0.164732231,-0.006331533,59.79166667
13505,948092.4194,1685499.8,948192.4194,1685399.8,106,87,11.75395226,10.16875601,-1.585196356,-0.005973384,0.146033587,0.141818964,-0.004214622,62.225
13506,948092.4194,1685399.8,948192.4194,1685299.8,107,87,11.66401809,10.17247093,-1.491547365,0.009221106,0.125109462,0.128072363,0.002962901,62.40833333
13507,948092.4194,1685299.8,948192.4194,1685199.8,108,87,9.415385593,10.22492261,0.809536828,0.013678132,0.127481579,0.1470159,0.019534321,62.51666667
13508,948092.4194,1685199.8,948192.4194,1685099.8,109,87,8.958999443,10.33359489,1.374595332,0.008585171,0.141692486,0.104339274,-0.037353213,60.99166667
13561,948192.4194,1695299.8,948292.4194,1695199.8,8,88,3.342252612,-1.116145521,-4.458398342,-0.006149087,0.548821086,0.45659691,-0.092224176,49.69230769
13562,948192.4194,1695199.8,948292.4194,1695099.8,9,88,3.555394681,-0.44655542,-4.001950105,0.036503205,0.516757729,0.40824798,-0.10850975,47.97692308
13563,948192.4194,1695099.8,948292.4194,1694999.8,10,88,1.434392239,-2.555603246,-3.9899954,0.011969215,0.580222389,0.531687042,-0.048535347,45.97560976
13564,948192.4194,1694999.8,948292.4194,1694899.8,11,88,1.93797035,-1.984980762,-3.922951142,0.01856955,0.483573803,0.428419699,-0.055154104,45.42975207
13565,948192.4194,1694899.8,948292.4194,1694799.8,12,88,1.323000144,-2.400746532,-3.723746672,-0.002517042,0.529514061,0.506358938,-0.023155123,49.546875
13566,948192.4194,1694799.8,948292.4194,1694699.8,13,88,1.004113366,-2.011304259,-3.015417635,0.016737337,0.547187985,0.493371044,-0.053816941,53.30081301
13567,948192.4194,1694699.8,948292.4194,1694599.8,14,88,0.679437081,-2.454170913,-3.133607964,0.014565151,0.516238967,0.459508093,-0.056730873,61.19166667
13568,948192.4194,1694599.8,948292.4194,1694499.8,15,88,-0.705056857,-4.399218515,-3.694161609,-0.000781874,0.563053408,0.533323421,-0.029729987,78.5
13569,948192.4194,1694499.8,948292.4194,1694399.8,16,88,-1.885359665,-5.971209884,-4.085850318,-0.023634601,0.59357441,0.580369501,-0.013204909,93.46666667
13570,948192.4194,1694399.8,948292.4194,1694299.8,17,88,-2.777320504,-6.989456177,-4.212135673,-0.019665129,0.569647518,0.566390438,-0.00325708,120.7666667
13571,948192.4194,1694299.8,948292.4194,1694199.8,18,88,-2.951838315,-7.026267886,-4.074429587,-0.023821267,0.565321002,0.570837107,0.005516105,150.2666667
13572,948192.4194,1694199.8,948292.4194,1694099.8,19,88,-2.99954162,-5.984338164,-2.984796564,-0.004813729,0.511951556,0.509554525,-0.002397031,133.5583333
13573,948192.4194,1694099.8,948292.4194,1693999.8,20,88,-1.862309416,-4.755326986,-2.89301755,-0.010790574,0.540273598,0.541327802,0.001054203,108.7416667
13574,948192.4194,1693999.8,948292.4194,1693899.8,21,88,-1.217674393,-3.950292587,-2.732618228,-0.018339139,0.564144036,0.553577453,-0.010566582,93.15503876
13575,948192.4194,1693899.8,948292.4194,1693799.8,22,88,-0.096489076,-2.437262048,-2.340772967,0.015070743,0.598737126,0.513543333,-0.085193793,90.89230769
13576,948192.4194,1693799.8,948292.4194,1693699.8,23,88,2.140043239,0.47675535,-1.663287888,0.015677188,0.48237128,0.404728203,-0.077643076,92.33846154
13577,948192.4194,1693699.8,948292.4194,1693599.8,24,88,3.03681165,1.914718963,-1.122092683,0.023673415,0.471201535,0.439786474,-0.031415061,96.408
13578,948192.4194,1693599.8,948292.4194,1693499.8,25,88,2.793284655,1.625494917,-1.167789732,0.038155654,0.52070108,0.453309357,-0.067391723,104.0333333
13579,948192.4194,1693499.8,948292.4194,1693399.8,26,88,2.47140526,0.522065151,-1.949340113,-0.008001342,0.49293631,0.45327337,-0.03966294,112.1166667
13580,948192.4194,1693399.8,948292.4194,1693299.8,27,88,1.315224396,-0.598149347,-1.913373768,-0.018757973,0.516789346,0.507768528,-0.009020819,126.175
13581,948192.4194,1693299.8,948292.4194,1693199.8,28,88,-0.11749169,-1.672855552,-1.555363864,-0.03012987,0.584271573,0.576698543,-0.00757303,149.9
13582,948192.4194,1693199.8,948292.4194,1693099.8,29,88,-1.453648536,-3.041201271,-1.587552726,-0.012999574,0.532183842,0.517815195,-0.014368647,163.5916667
13583,948192.4194,1693099.8,948292.4194,1692999.8,30,88,-1.849509274,-4.899096092,-3.049586882,-0.013801335,0.494407802,0.503957355,0.009549553,166.2666667
13584,948192.4194,1692999.8,948292.4194,1692899.8,31,88,-3.001215875,-5.829196294,-2.827980518,-0.028755461,0.521608682,0.523398036,0.001789354,159.1166667
13585,948192.4194,1692899.8,948292.4194,1692799.8,32,88,-3.160289481,-5.60577178,-2.445482314,-0.025539985,0.595085824,0.561555067,-0.033530757,134.7166667
13586,948192.4194,1692799.8,948292.4194,1692699.8,33,88,-3.475201845,-6.119728128,-2.644526223,-0.04572752,0.576241899,0.55159814,-0.024643759,114.0583333
13587,948192.4194,1692699.8,948292.4194,1692599.8,34,88,-2.212350221,-4.552309473,-2.339959254,-0.022972158,0.520566796,0.516135737,-0.004431059,125.8916667
13588,948192.4194,1692599.8,948292.4194,1692499.8,35,88,-0.736186949,-2.154896033,-1.418709107,-0.007592726,0.507200957,0.486044707,-0.021156251,128.047619
13589,948192.4194,1692499.8,948292.4194,1692399.8,36,88,-2.131069342,-3.023353256,-0.892283866,-0.022169937,0.523263874,0.522945692,-0.000318182,127.6615385
13590,948192.4194,1692399.8,948292.4194,1692299.8,37,88,-2.868289709,-4.268960496,-1.400670747,-0.015193632,0.496017367,0.494881564,-0.001135803,121.4615385
13591,948192.4194,1692299.8,948292.4194,1692199.8,38,88,-3.032999054,-3.913349822,-0.880350787,-0.013435613,0.466568107,0.474807526,0.008239419,103.3076923
13592,948192.4194,1692199.8,948292.4194,1692099.8,39,88,-2.187157273,-2.390862008,-0.203704753,0.020024415,0.515224912,0.482924414,-0.032300498,86.1015625
13593,948192.4194,1692099.8,948292.4194,1691999.8,40,88,-2.532223225,-2.687466284,-0.155243089,0.036741834,0.507170859,0.483265817,-0.023905042,79.87704918
13594,948192.4194,1691999.8,948292.4194,1691899.8,41,88,-2.541451085,-2.29741894,0.24403214,0.015641858,0.52733518,0.497376807,-0.029958373,87.83333333
13595,948192.4194,1691899.8,948292.4194,1691799.8,42,88,-2.96624891,-3.050106843,-0.083857919,-0.02233267,0.537272734,0.521857812,-0.015414923,94.975
13596,948192.4194,1691799.8,948292.4194,1691699.8,43,88,-3.448647912,-3.905326494,-0.456678616,-0.029734154,0.584828688,0.561445701,-0.023382987,97.39166667
13597,948192.4194,1691699.8,948292.4194,1691599.8,44,88,-2.948316546,-3.297424148,-0.349107581,-0.025687914,0.597208299,0.560279355,-0.036928944,109.2833333
13598,948192.4194,1691599.8,948292.4194,1691499.8,45,88,-0.390866034,-0.402610133,-0.011744082,-0.015736413,0.551560338,0.540823551,-0.010736786,106.4333333
13599,948192.4194,1691499.8,948292.4194,1691399.8,46,88,3.060218553,3.892013331,0.831794769,0.01111121,0.410624503,0.346144297,-0.064480206,84.03333333
13600,948192.4194,1691399.8,948292.4194,1691299.8,47,88,3.325910255,4.426369727,1.100459453,0.018455423,0.396181194,0.397511501,0.001330308,75.28333333
13601,948192.4194,1691299.8,948292.4194,1691199.8,48,88,1.871768246,3.287878295,1.416110039,0.017943291,0.355850062,0.381977492,0.02612743,71.15833333
13602,948192.4194,1691199.8,948292.4194,1691099.8,49,88,0.179563513,1.132389411,0.952825919,-0.002270496,0.545130037,0.500307161,-0.044822876,69.18699187
13603,948192.4194,1691099.8,948292.4194,1690999.8,50,88,-0.937482212,0.404321496,1.341803715,0.015662173,0.563884883,0.506636443,-0.05724844,71.23076923
13604,948192.4194,1690999.8,948292.4194,1690899.8,51,88,-0.583384293,0.655646834,1.239031146,0.001432265,0.627299057,0.567909637,-0.05938942,87.22307692
13605,948192.4194,1690899.8,948292.4194,1690799.8,52,88,0.099280698,1.413398145,1.314117448,0.000900904,0.606910444,0.546418179,-0.060492265,85.37692308
13606,948192.4194,1690799.8,948292.4194,1690699.8,53,88,0.242429418,1.90650155,1.664072165,0.012010443,0.528346059,0.458545055,-0.069801005,72.63333333
13607,948192.4194,1690699.8,948292.4194,1690599.8,54,88,-0.701293481,0.717669678,1.418963124,-0.017156749,0.46322497,0.492232217,0.029007247,71.275
13608,948192.4194,1690599.8,948292.4194,1690499.8,55,88,-1.156053904,0.275771896,1.431825817,0.021399185,0.512861435,0.438177635,-0.0746838,73.96666667
13609,948192.4194,1690499.8,948292.4194,1690399.8,56,88,-0.566683601,0.99063655,1.557320148,0.077678088,0.531277948,0.388518858,-0.14275909,75.00833333
13610,948192.4194,1690399.8,948292.4194,1690299.8,57,88,0.612821296,2.260264814,1.647443543,0.036419503,0.430688069,0.340917104,-0.089770965,78.99166667
13611,948192.4194,1690299.8,948292.4194,1690199.8,58,88,0.892265194,1.753371261,0.861106075,-0.00618601,0.381264486,0.377043225,-0.004221261,77.45833333
13612,948192.4194,1690199.8,948292.4194,1690099.8,59,88,-0.120403351,0.094047164,0.214450506,-0.020137961,0.490811653,0.491500349,0.000688696,79.46666667
13613,948192.4194,1690099.8,948292.4194,1689999.8,60,88,-0.82742711,-0.301446225,0.525980887,-0.015005501,0.445104905,0.410010484,-0.035094421,86.2
13614,948192.4194,1689999.8,948292.4194,1689899.8,61,88,-1.42608276,-0.839661387,0.586421356,-0.02485022,0.377489477,0.337976131,-0.039513346,95.36666667
13615,948192.4194,1689899.8,948292.4194,1689799.8,62,88,-2.503784459,-1.559289684,0.944494839,-0.027660816,0.511876262,0.494354209,-0.017522054,102.1833333
13616,948192.4194,1689799.8,948292.4194,1689699.8,63,88,-3.481650213,-1.887663859,1.593986322,-0.026498514,0.641598521,0.610685036,-0.030913485,109.0166667
13617,948192.4194,1689699.8,948292.4194,1689599.8,64,88,-3.737795994,-2.141523063,1.596272923,-0.033733312,0.650682528,0.609592122,-0.041090406,110.1153846
13618,948192.4194,1689599.8,948292.4194,1689499.8,65,88,-4.000872731,-2.368394176,1.632478605,-0.031612135,0.616781939,0.585626111,-0.031155829,119.9925926
13619,948192.4194,1689499.8,948292.4194,1689399.8,66,88,-4.52487419,-2.849574506,1.675299674,-0.03830077,0.59940193,0.581056054,-0.018345876,141.2536232
13620,948192.4194,1689399.8,948292.4194,1689299.8,67,88,-5.147494748,-3.358614922,1.788879909,-0.033098085,0.577818969,0.569523603,-0.008295367,138.5409836
13621,948192.4194,1689299.8,948292.4194,1689199.8,68,88,-4.341360251,-3.505473991,0.835886203,-0.0423045,0.651383885,0.642623749,-0.008760136,126.35
13622,948192.4194,1689199.8,948292.4194,1689099.8,69,88,-3.437781612,-3.547240317,-0.109458672,-0.038113609,0.54615824,0.53943292,-0.00672532,125.8083333
13623,948192.4194,1689099.8,948292.4194,1688999.8,70,88,-2.02821587,-2.490510017,-0.462294139,-0.036504569,0.622902212,0.599144675,-0.023757537,126.4666667
13624,948192.4194,1688999.8,948292.4194,1688899.8,71,88,-1.876107633,-1.264568314,0.611539323,-0.02923098,0.575113183,0.57793966,0.002826476,110.875
13625,948192.4194,1688899.8,948292.4194,1688799.8,72,88,-0.229125539,1.361562906,1.590688452,0.023637256,0.546897363,0.46226567,-0.084631693,90.81666667
13626,948192.4194,1688799.8,948292.4194,1688699.8,73,88,0.092917305,1.554667328,1.461750042,-0.024772603,0.391745575,0.405769588,0.014024013,87.53333333
13627,948192.4194,1688699.8,948292.4194,1688599.8,74,88,-1.428057114,-0.84171797,0.586339126,-0.029038419,0.570943388,0.607973738,0.03703035,86.49166667
13628,948192.4194,1688599.8,948292.4194,1688499.8,75,88,-2.221654892,-0.928461174,1.293193678,-0.032300683,0.547424899,0.556252865,0.008827966,89.825
13629,948192.4194,1688499.8,948292.4194,1688399.8,76,88,-0.106544347,2.284066768,2.390611149,-0.009010753,0.524125196,0.464575782,-0.059549414,83.13333333
13630,948192.4194,1688399.8,948292.4194,1688299.8,77,88,0.722779469,5.484554927,4.761775613,-0.073383675,0.21470315,0.277330232,0.062627082,75.575
13631,948192.4194,1688299.8,948292.4194,1688199.8,78,88,3.063379517,6.392081407,3.328702037,-0.047110098,0.295854643,0.324715971,0.028861328,64.14173228
13632,948192.4194,1688199.8,948292.4194,1688099.8,79,88,4.642906173,5.926922798,1.284016629,0.006220748,0.347580027,0.305467392,-0.042112635,58.31538462
13633,948192.4194,1688099.8,948292.4194,1687999.8,80,88,4.704276681,5.816000541,1.111723873,-0.027494808,0.38839291,0.40206215,0.01366924,56.37692308
13634,948192.4194,1687999.8,948292.4194,1687899.8,81,88,4.133801997,5.843791187,1.709989183,-0.00153701,0.283716823,0.252372726,-0.031344096,54.47619048
13635,948192.4194,1687899.8,948292.4194,1687799.8,82,88,4.071395497,6.532578309,2.461182922,-0.038070957,0.100602033,0.152308858,0.051706825,55.475
13636,948192.4194,1687799.8,948292.4194,1687699.8,83,88,4.901685366,6.791852107,1.890166558,-0.024306931,0.098852224,0.177127482,0.078275258,55.55
13637,948192.4194,1687699.8,948292.4194,1687599.8,84,88,5.895257294,7.567001438,1.671744263,0.005383184,0.191143072,0.134669132,-0.05647394,57.7
13638,948192.4194,1687599.8,948292.4194,1687499.8,85,88,6.853478432,8.986933009,2.133454482,0.005828835,0.193107653,0.183452581,-0.009655072,61.4
13639,948192.4194,1687499.8,948292.4194,1687399.8,86,88,7.717657439,10.09057363,2.372916142,0.005077113,0.133399712,0.138453621,0.005053909,59.425
13640,948192.4194,1687399.8,948292.4194,1687299.8,87,88,7.516781449,9.661209762,2.144428276,-0.00275311,0.169846258,0.182897565,0.013051307,64.125
13641,948192.4194,1687299.8,948292.4194,1687199.8,88,88,6.915313522,9.077386936,2.162073463,0.012183997,0.198927528,0.184882717,-0.014044811,65.75
13642,948192.4194,1687199.8,948292.4194,1687099.8,89,88,7.182540536,9.693770011,2.511229396,0.017868557,0.187960947,0.174591176,-0.013369771,61.7
13643,948192.4194,1687099.8,948292.4194,1686999.8,90,88,7.740856022,10.28348523,2.542629227,0.005815679,0.147687614,0.148240628,0.000553014,63.125
13644,948192.4194,1686999.8,948292.4194,1686899.8,91,88,7.167218486,10.36612304,3.198904514,0.015133673,0.158521177,0.141020139,-0.017501038,66.775
13645,948192.4194,1686899.8,948292.4194,1686799.8,92,88,6.489631931,10.01060136,3.52096945,0.008868519,0.149361784,0.162590783,0.013228999,65.36153846
13646,948192.4194,1686799.8,948292.4194,1686699.8,93,88,6.154523551,9.695105016,3.540581539,0.013989937,0.191893722,0.189752168,-0.002141554,62.49264706
13647,948192.4194,1686699.8,948292.4194,1686599.8,94,88,6.075509548,9.221064568,3.145555139,0.020320397,0.224500794,0.200262348,-0.024238446,61.05384615
13648,948192.4194,1686599.8,948292.4194,1686499.8,95,88,7.651062489,9.883146286,2.232083917,-0.003016323,0.195336974,0.163277175,-0.0320598,58.03125
13649,948192.4194,1686499.8,948292.4194,1686399.8,96,88,8.525145888,10.31992143,1.794775516,0.014984931,0.134674399,0.12612235,-0.008552049,57.35833333
13650,948192.4194,1686399.8,948292.4194,1686299.8,97,88,8.024417798,10.1976041,2.173186352,0.002891235,0.214011741,0.226997475,0.012985734,57.6
13651,948192.4194,1686299.8,948292.4194,1686199.8,98,88,9.477674882,10.35529923,0.877624383,0.002048621,0.170675441,0.157939287,-0.012736153,55.31666667
13652,948192.4194,1686199.8,948292.4194,1686099.8,99,88,11.1190303,10.19981384,-0.919216262,0.001575815,0.137733014,0.14312585,0.005392836,53.64166667
13653,948192.4194,1686099.8,948292.4194,1685999.8,100,88,11.11869454,9.970377604,-1.148316793,0.001521575,0.153710233,0.128259406,-0.025450827,54.75833333
13654,948192.4194,1685999.8,948292.4194,1685899.8,101,88,11.84573269,9.829713027,-2.016019613,-0.014087693,0.152124527,0.15698585,0.004861323,56.30833333
13655,948192.4194,1685899.8,948292.4194,1685799.8,102,88,11.77275133,9.666940629,-2.105810814,-0.000731014,0.136135665,0.125211514,-0.010924151,57.26666667
13656,948192.4194,1685799.8,948292.4194,1685699.8,103,88,11.00080744,8.947622776,-2.053184748,-0.01039013,0.136200027,0.152004679,0.015804652,62.4
13657,948192.4194,1685699.8,948292.4194,1685599.8,104,88,10.67243393,8.51443247,-2.158001363,-0.013780492,0.148818218,0.144349468,-0.00446875,64.01666667
13658,948192.4194,1685599.8,948292.4194,1685499.8,105,88,11.10787529,9.726899981,-1.380975582,-0.007847444,0.143476677,0.156090879,0.012614201,64.98333333
13659,948192.4194,1685499.8,948292.4194,1685399.8,106,88,11.69132042,10.48703543,-1.204284926,0.001182557,0.16011278,0.150065418,-0.010047362,73.18333333
13660,948192.4194,1685399.8,948292.4194,1685299.8,107,88,11.88378727,10.64150494,-1.242282324,-0.001208966,0.190823648,0.171085377,-0.019738271,74.70769231
13661,948192.4194,1685299.8,948292.4194,1685199.8,108,88,9.585141818,10.28682009,0.701678394,0.006820009,0.130064789,0.133006806,0.002942016,67.36923077
13662,948192.4194,1685199.8,948292.4194,1685099.8,109,88,8.243591118,9.781413841,1.537822509,0.022748043,0.145982907,0.124393433,-0.021589474,66.03076923
13716,948292.4194,1695199.8,948392.4194,1695099.8,9,89,2.581529617,-1.503976882,-4.085506678,0.005758595,0.50296079,0.382344138,-0.120616652,47.24166667
13717,948292.4194,1695099.8,948392.4194,1694999.8,10,89,1.969917642,-1.942492154,-3.912409809,0.023236425,0.519005394,0.440972628,-0.078032765,50.3
13718,948292.4194,1694999.8,948392.4194,1694899.8,11,89,2.313784689,-1.429071317,-3.742855986,0.01468881,0.531063812,0.428332497,-0.102731314,50.03333333
13719,948292.4194,1694899.8,948392.4194,1694799.8,12,89,1.408553641,-2.833068612,-4.241622254,0.007872902,0.468402733,0.399411075,-0.068991658,48.91666667
13720,948292.4194,1694799.8,948392.4194,1694699.8,13,89,-0.367651994,-4.221656362,-3.854004383,0.02740931,0.578046877,0.543977309,-0.034069569,52.744
13721,948292.4194,1694699.8,948392.4194,1694599.8,14,89,-0.458799186,-4.019908945,-3.561109682,0.016580263,0.534967282,0.470238284,-0.064728998,58.18897638
13722,948292.4194,1694599.8,948392.4194,1694499.8,15,89,-1.235799413,-4.838391304,-3.602591917,-0.014392443,0.661559271,0.63844591,-0.023113361,70.84166667
13723,948292.4194,1694499.8,948392.4194,1694399.8,16,89,-1.997371048,-5.7851427,-3.787771662,-0.02308132,0.617356864,0.601403272,-0.015953592,93.35
13724,948292.4194,1694399.8,948392.4194,1694299.8,17,89,-2.894280851,-6.597127,-3.702846209,-0.017886654,0.606169817,0.604492496,-0.001677322,126.3495935
13725,948292.4194,1694299.8,948392.4194,1694199.8,18,89,-2.808058918,-5.968462586,-3.160403624,-0.013210449,0.58747229,0.570983447,-0.016488843,144.5923077
13726,948292.4194,1694199.8,948392.4194,1694099.8,19,89,-2.568981866,-5.142314235,-2.57333223,-0.013389042,0.517772064,0.509057466,-0.008714598,136.0615385
13727,948292.4194,1694099.8,948392.4194,1693999.8,20,89,-1.623003992,-4.148357695,-2.525353735,-0.01526409,0.516319293,0.515440598,-0.000878694,121.3923077
13728,948292.4194,1693999.8,948392.4194,1693899.8,21,89,-1.735672966,-4.203750476,-2.468077496,-0.008902438,0.54039968,0.54390076,0.00350108,112.8677686
13729,948292.4194,1693899.8,948392.4194,1693799.8,22,89,-0.652665005,-2.926945229,-2.27428023,-0.035544966,0.565791051,0.565813673,2.26216E-05,99.96666667
13730,948292.4194,1693799.8,948392.4194,1693699.8,23,89,1.352110536,-0.182249251,-1.534359793,-0.013320205,0.412453256,0.339330464,-0.073122792,92.70833333
13731,948292.4194,1693699.8,948392.4194,1693599.8,24,89,2.045033969,1.264770806,-0.780263171,0.024208807,0.454561595,0.381853316,-0.072708279,94.76666667
13732,948292.4194,1693599.8,948392.4194,1693499.8,25,89,2.089904348,1.621714373,-0.468190012,0.038341999,0.539382009,0.454646308,-0.084735701,98.09166667
13733,948292.4194,1693499.8,948392.4194,1693399.8,26,89,2.734535272,1.306565358,-1.427969914,0.007973244,0.490683658,0.428519826,-0.062163832,104.0666667
13734,948292.4194,1693399.8,948392.4194,1693299.8,27,89,2.858488894,1.32705515,-1.531433749,0.004537019,0.530232152,0.472293722,-0.05793843,116.4
13735,948292.4194,1693299.8,948392.4194,1693199.8,28,89,1.239577759,0.025982826,-1.213594948,-0.016216271,0.544753958,0.503573132,-0.041180826,128.2666667
13736,948292.4194,1693199.8,948392.4194,1693099.8,29,89,-0.982482576,-2.55935465,-1.576872058,-0.026351188,0.593551261,0.570621497,-0.022929763,136.575
13737,948292.4194,1693099.8,948392.4194,1692999.8,30,89,-2.254796217,-4.334809522,-2.080013305,-0.020531667,0.545497023,0.531739393,-0.01375763,139.775
13738,948292.4194,1692999.8,948392.4194,1692899.8,31,89,-3.076963226,-5.774821361,-2.697858115,-0.015543473,0.561288255,0.536378155,-0.0249101,144.5
13739,948292.4194,1692899.8,948392.4194,1692799.8,32,89,-1.906575337,-4.618113548,-2.711538166,-0.009098552,0.542240879,0.523226435,-0.019014444,132.8682171
13740,948292.4194,1692799.8,948392.4194,1692699.8,33,89,-2.645440817,-5.399408857,-2.75396804,-0.016510801,0.510913242,0.504770331,-0.006142912,109.2230769
13741,948292.4194,1692699.8,948392.4194,1692599.8,34,89,0.099833447,-2.323162352,-2.422995786,-0.027561825,0.557883286,0.562938712,0.005055427,115.4846154
13742,948292.4194,1692599.8,948392.4194,1692499.8,35,89,2.42838626,1.069153241,-1.359233044,-0.019361313,0.461726437,0.449077575,-0.012648862,113.9919355
13743,948292.4194,1692499.8,948392.4194,1692399.8,36,89,-1.058833652,-1.5877611,-0.528927409,-0.013496204,0.499204593,0.486514276,-0.012690316,116.4
13744,948292.4194,1692399.8,948392.4194,1692299.8,37,89,-2.987605077,-3.744033245,-0.756428194,-0.004023416,0.457507464,0.450906461,-0.006601003,110.375
13745,948292.4194,1692299.8,948392.4194,1692199.8,38,89,-2.961933362,-3.186753607,-0.224820233,-0.00513082,0.507171454,0.489170487,-0.018000967,96
13746,948292.4194,1692199.8,948392.4194,1692099.8,39,89,-1.527603608,-0.980785033,0.546818563,-0.010213501,0.487088176,0.489179541,0.002091365,85.575
13747,948292.4194,1692099.8,948392.4194,1691999.8,40,89,-0.937286364,0.05992127,0.997207609,0.030896437,0.455330794,0.438970215,-0.016360578,73.83464567
13748,948292.4194,1691999.8,948392.4194,1691899.8,41,89,-1.116233978,-0.332300982,0.783932998,0.056169785,0.527061005,0.478322339,-0.048738666,75.32
13749,948292.4194,1691899.8,948392.4194,1691799.8,42,89,-0.550800895,-0.022021801,0.528779094,0.025276033,0.563535517,0.529270028,-0.034265489,84.55
13750,948292.4194,1691799.8,948392.4194,1691699.8,43,89,-1.019544344,-0.805407831,0.214136544,-0.002894842,0.485682404,0.481507145,-0.004175258,83.3
13751,948292.4194,1691699.8,948392.4194,1691599.8,44,89,-1.812780179,-1.740887418,0.071892755,-0.004839051,0.585486547,0.53906641,-0.046420136,100.975
13752,948292.4194,1691599.8,948392.4194,1691499.8,45,89,0.019130194,0.128535947,0.109405738,0.014324938,0.629699781,0.556695786,-0.073003995,100.45
13753,948292.4194,1691499.8,948392.4194,1691399.8,46,89,2.014304419,2.763212234,0.748907782,0.013694051,0.456580991,0.411842133,-0.044738858,84.49206349
13754,948292.4194,1691399.8,948392.4194,1691299.8,47,89,1.933334153,3.087182365,1.153848208,0.013298351,0.434301678,0.379326604,-0.054975074,77.92307692
13755,948292.4194,1691299.8,948392.4194,1691199.8,48,89,1.667612756,2.81744952,1.149836759,0.001026362,0.475023062,0.459053376,-0.015969685,72.36153846
13756,948292.4194,1691199.8,948392.4194,1691099.8,49,89,-0.44154294,0.659943103,1.101486047,0.017514597,0.5158126,0.462772826,-0.053039774,69.39370079
