id,left,top,right,bottom,row_index,col_index,20R_mean,25R_mean,dRL_mean,dNB_mean,Abs_mean,BASE_DATE,ADM_CD,TOT_OA_CD,Elderly_Ratio,Old_housing_Ratio,SAVI,DEM
6666,943675.9156,1691799.909,943775.9156,1691699.909,43,43,3.03968 ,3.19964 ,0.15996 ,0.01102 ,36.77662 ,20250630 ,24040810 ,24040810010301 ,7.00000 ,0.00000 ,0.234921435,45.12962963
8387,944775.9156,1689099.909,944875.9156,1688999.909,70,54,3.05888 ,3.28890 ,0.23002 ,0.01565 ,36.86587 ,20250630 ,24040710 ,24040710011701 ,14.70000 ,0.00000 ,0.329668197,61.34615385
9456,945475.9156,1689999.909,945575.9156,1689899.909,61,61,3.11544 ,5.66281 ,2.54737 ,0.00114 ,39.23978 ,20250630 ,24040700 ,24040700030001 ,13.30000 ,1.20000 ,0.199266025,51.75177305
3746,941775.9156,1691199.909,941875.9156,1691099.909,49,24,3.11577 ,1.74853 ,-1.36724 ,-0.02426 ,35.32550 ,20250630 ,24040820 ,24040820030105 ,6.10000 ,0.00000 ,0.282075132,20.87179487
5936,943175.9156,1687799.909,943275.9156,1687699.909,83,38,3.14350 ,5.17054 ,2.02704 ,0.06103 ,38.74752 ,20250630 ,24040600 ,24040600010301 ,8.50000 ,0.00000 ,0.229698149,47.93063584
4054,941975.9156,1691199.909,942075.9156,1691099.909,49,26,3.15672 ,3.39425 ,0.23753 ,-0.00856 ,36.97123 ,20250630 ,24040820 ,24040820020104 ,12.70000 ,0.00000 ,0.250302037,21.02547771
6091,943275.9156,1687699.909,943375.9156,1687599.909,84,39,3.17209 ,5.06759 ,1.89550 ,0.08087 ,38.64456 ,20250630 ,24040600 ,24040600010302 ,15.60000 ,0.00000 ,0.254211279,38.18807339
7913,944475.9156,1690299.909,944575.9156,1690199.909,58,51,3.20007 ,3.90163 ,0.70156 ,0.01169 ,37.47860 ,20250630 ,24040780 ,24040780010010 ,7.00000 ,1.40000 ,0.225589333,63.74798387
4678,942375.9156,1690399.909,942475.9156,1690299.909,57,30,3.20851 ,4.10339 ,0.89488 ,0.01741 ,37.68037 ,20250630 ,24040800 ,24040800020007 ,26.00000 ,1.80000 ,0.265641558,33.31818182
7936,944475.9156,1687999.909,944575.9156,1687899.909,81,51,3.23755 ,4.11682 ,0.87927 ,-0.01379 ,37.69379 ,20250630 ,24040570 ,24040570010401 ,15.40000 ,0.00000 ,0.337245193,46.06278027
3289,941475.9156,1690699.909,941575.9156,1690599.909,54,21,3.25938 ,4.65377 ,1.39439 ,-0.00576 ,38.23074 ,20250630 ,24040820 ,24040820030304 ,19.10000 ,0.00000 ,0.302855053,20.78508772
4208,942075.9156,1691199.909,942175.9156,1691099.909,49,27,3.26372 ,4.39381 ,1.13009 ,0.01589 ,37.97078 ,20250630 ,24040820 ,24040820020105 ,5.20000 ,0.00000 ,0.267641649,22.46153846
4511,942275.9156,1691699.909,942375.9156,1691599.909,44,29,3.26601 ,2.63354 ,-0.63247 ,-0.06909 ,36.21051 ,20250630 ,24040820 ,24040820050103 ,5.40000 ,0.00000 ,0.238473576,32.512
8531,944875.9156,1690099.909,944975.9156,1689999.909,60,55,3.27761 ,5.16774 ,1.89013 ,-0.01012 ,38.74471 ,20250630 ,24040780 ,24040780010906 ,36.80000 ,0.50000 ,0.210200483,65.37956204
14427,948675.9156,1685699.909,948775.9156,1685599.909,104,93,3.29690 ,3.40846 ,0.11156 ,-0.00523 ,36.98543 ,20250630 ,24040690 ,24040690020206 ,95.30000 ,0.20000 ,0.256317149,81.41780822
9029,945175.9156,1686499.909,945275.9156,1686399.909,96,58,3.31032 ,6.21731 ,2.90699 ,-0.02116 ,39.79428 ,20250630 ,24040560 ,24040560010004 ,9.30000 ,1.30000 ,0.183423469,32.80381471
14263,948575.9156,1686699.909,948675.9156,1686599.909,94,92,3.31439 ,5.99445 ,2.68006 ,-0.00294 ,39.57143 ,20250630 ,24040680 ,24040680020602 ,33.30000 ,0.70000 ,0.220242913,88.67961165
9464,945475.9156,1689199.909,945575.9156,1689099.909,69,61,3.32301 ,6.88328 ,3.56027 ,0.00118 ,40.46025 ,20250630 ,24040700 ,24040700040102 ,6.60000 ,0.00000 ,0.141077359,43.19166667
6089,943275.9156,1687899.909,943375.9156,1687799.909,82,39,3.33174 ,4.95644 ,1.62470 ,0.00088 ,38.53342 ,20250630 ,24040600 ,24040600010502 ,44.50000 ,0.50000 ,0.251619181,52.9047619
4825,942475.9156,1691099.909,942575.9156,1690999.909,50,31,3.33357 ,4.51167 ,1.17809 ,0.02278 ,38.08864 ,20250630 ,24040820 ,24040820040101 ,8.30000 ,0.00000 ,0.218376938,34.45507246
3444,941575.9156,1690599.909,941675.9156,1690499.909,55,22,3.39650 ,5.96278 ,2.56628 ,-0.01283 ,39.53975 ,20250630 ,24040820 ,24040820030301 ,12.80000 ,0.00000 ,0.240248291,20.2202381
5609,942975.9156,1689699.909,943075.9156,1689599.909,64,36,3.47252 ,3.19852 ,-0.27400 ,-0.00881 ,36.77549 ,20250630 ,24040800 ,24040800020010 ,17.90000 ,1.90000 ,0.354931271,48.6805136
11339,946675.9156,1686499.909,946775.9156,1686399.909,96,73,3.47273 ,5.63900 ,2.16627 ,-0.02277 ,39.21598 ,20250630 ,24040831 ,24040831010801 ,12.90000 ,0.00000 ,0.148676275,40.57303371
5434,942875.9156,1691799.909,942975.9156,1691699.909,43,35,3.47439 ,3.01883 ,-0.45556 ,0.02784 ,36.59580 ,20250630 ,24040810 ,24040810050904 ,4.00000 ,0.00000 ,0.23963468,45.33146067
3901,941875.9156,1691099.909,941975.9156,1690999.909,50,25,3.49045 ,2.64361 ,-0.84684 ,-0.01703 ,36.22058 ,20250630 ,24040820 ,24040820030104 ,5.30000 ,0.00000 ,0.283430566,20.234375
3593,941675.9156,1691099.909,941775.9156,1690999.909,50,23,3.50942 ,2.23660 ,-1.27282 ,-0.02799 ,35.81357 ,20250630 ,24040820 ,24040820030103 ,2.90000 ,0.00000 ,0.271288852,20.96111111
7947,944475.9156,1686899.909,944575.9156,1686799.909,92,51,3.52277 ,6.62550 ,3.10273 ,0.00676 ,40.20248 ,20250630 ,24040590 ,24040590010602 ,21.40000 ,0.60000 ,0.177254338,68.87837838
4094,941975.9156,1687199.909,942075.9156,1687099.909,89,26,3.52759 ,3.18141 ,-0.34618 ,-0.00116 ,36.75838 ,20250630 ,24040610 ,24040610020207 ,26.00000 ,0.50000 ,0.242133805,49.17557252
7945,944475.9156,1687099.909,944575.9156,1686999.909,90,51,3.54144 ,7.11388 ,3.57244 ,0.00717 ,40.69085 ,20250630 ,24040570 ,24040570020007 ,7.80000 ,1.40000 ,0.201317511,44.39208243
3287,941475.9156,1690899.909,941575.9156,1690799.909,52,21,3.55419 ,3.95153 ,0.39734 ,-0.00416 ,37.52851 ,20250630 ,24040820 ,24040820030203 ,3.10000 ,0.00000 ,0.321518623,23.30555556
6981,943875.9156,1691099.909,943975.9156,1690999.909,50,45,3.56844 ,3.73959 ,0.17115 ,-0.00540 ,37.31657 ,20250630 ,24040810 ,24040810010104 ,11.00000 ,0.00000 ,0.329307409,81.41258741
11173,946575.9156,1687699.909,946675.9156,1687599.909,84,72,3.59663 ,4.77549 ,1.17886 ,-0.00236 ,38.35247 ,20250630 ,24040570 ,24040570030001 ,23.80000 ,1.40000 ,0.211564939,54.27002967
9618,945575.9156,1689199.909,945675.9156,1689099.909,69,62,3.62827 ,7.75622 ,4.12794 ,-0.00547 ,41.33319 ,20250630 ,24040700 ,24040700040003 ,5.20000 ,0.90000 ,0.176035985,45.0928382
5006,942575.9156,1688399.909,942675.9156,1688299.909,77,32,3.66673 ,0.99583 ,-2.67090 ,0.00437 ,34.57280 ,20250630 ,24040610 ,24040610010101 ,38.00000 ,0.40000 ,0.347056898,60.5
5287,942775.9156,1691099.909,942875.9156,1690999.909,50,34,3.70981 ,5.70102 ,1.99122 ,-0.00781 ,39.27800 ,20250630 ,24040810 ,24040810050502 ,14.60000 ,0.50000 ,0.11560527,48.03508772
14579,948775.9156,1685899.909,948875.9156,1685799.909,102,94,3.71259 ,4.28308 ,0.57049 ,0.00736 ,37.86005 ,20250630 ,24040690 ,24040690020501 ,34.60000 ,0.30000 ,0.238784209,83.22857143
8530,944875.9156,1690199.909,944975.9156,1690099.909,59,55,3.71972 ,4.97536 ,1.25565 ,-0.00985 ,38.55234 ,20250630 ,24040780 ,24040780010903 ,10.40000 ,0.70000 ,0.168650275,62.95714286
7479,944175.9156,1687499.909,944275.9156,1687399.909,86,48,3.77536 ,5.30330 ,1.52794 ,0.00515 ,38.88027 ,20250630 ,24040570 ,24040570021401 ,27.70000 ,0.00000 ,0.246639281,53.63636364
8090,944575.9156,1687999.909,944675.9156,1687899.909,81,52,3.78747 ,5.14806 ,1.36059 ,-0.00732 ,38.72504 ,20250630 ,24040570 ,24040570010402 ,36.00000 ,0.00000 ,0.287741317,53.67015707
5133,942675.9156,1691099.909,942775.9156,1690999.909,50,33,3.79363 ,5.71419 ,1.92056 ,0.00884 ,39.29116 ,20250630 ,24040820 ,24040820050206 ,10.90000 ,0.50000 ,0.225380459,48.20786517
10404,946075.9156,1687599.909,946175.9156,1687499.909,85,67,3.80341 ,7.52518 ,3.72177 ,0.00303 ,41.10215 ,20250630 ,24040720 ,24040720020001 ,20.40000 ,3.40000 ,0.243444805,53.6023166
6667,943675.9156,1691699.909,943775.9156,1691599.909,44,43,3.80359 ,4.73221 ,0.92862 ,0.02830 ,38.30918 ,20250630 ,24040810 ,24040810010303 ,12.10000 ,0.00000 ,0.20265962,40.99404762
3903,941875.9156,1690899.909,941975.9156,1690799.909,52,25,3.82584 ,2.73860 ,-1.08724 ,-0.02692 ,36.31557 ,20250630 ,24040820 ,24040820010201 ,3.80000 ,0.00000 ,0.350525786,20.21052632
8532,944875.9156,1689999.909,944975.9156,1689899.909,61,55,3.84298 ,6.30976 ,2.46679 ,0.00709 ,39.88674 ,20250630 ,24040780 ,24040780011702 ,39.20000 ,0.30000 ,0.203080243,61.91558442
3749,941775.9156,1690899.909,941875.9156,1690799.909,52,24,3.84478 ,3.67315 ,-0.17164 ,-0.01415 ,37.25012 ,20250630 ,24040820 ,24040820010105 ,5.70000 ,0.00000 ,0.307308677,20.64084507
8849,945075.9156,1689099.909,945175.9156,1688999.909,70,57,3.85392 ,6.16490 ,2.31098 ,0.02489 ,39.74188 ,20250630 ,24040700 ,24040700020304 ,12.90000 ,0.50000 ,0.184569646,65.91666667
6512,943575.9156,1691799.909,943675.9156,1691699.909,43,42,3.85604 ,5.61606 ,1.76002 ,0.00801 ,39.19304 ,20250630 ,24040810 ,24040810010002 ,19.60000 ,3.10000 ,0.217836746,39.36138614
8552,944875.9156,1687999.909,944975.9156,1687899.909,81,55,3.86868 ,5.79981 ,1.93114 ,-0.02045 ,39.37679 ,20250630 ,24040570 ,24040570010601 ,19.30000 ,0.00000 ,0.208255262,49.975
6721,943675.9156,1686299.909,943775.9156,1686199.909,98,43,3.88505 ,6.08439 ,2.19934 ,-0.00645 ,39.66137 ,20250630 ,24040590 ,24040590020004 ,34.80000 ,2.20000 ,0.134430442,29.02985075
4673,942375.9156,1690899.909,942475.9156,1690799.909,52,30,3.88615 ,4.35705 ,0.47090 ,-0.01293 ,37.93403 ,20250630 ,24040820 ,24040820040301 ,5.20000 ,0.00000 ,0.279062475,23.79527559
4517,942275.9156,1691099.909,942375.9156,1690999.909,50,29,3.88719 ,4.68768 ,0.80049 ,-0.00236 ,38.26465 ,20250630 ,24040820 ,24040820020106 ,13.90000 ,0.00000 ,0.301571576,22.58935361
7497,944175.9156,1685699.909,944275.9156,1685599.909,104,48,3.89868 ,4.71815 ,0.81947 ,-0.02273 ,38.29512 ,20250630 ,24040550 ,24040550030801 ,23.50000 ,0.00000 ,0.311764167,30.87134503
4557,942275.9156,1687099.909,942375.9156,1686999.909,90,29,3.90460 ,3.28188 ,-0.62272 ,-0.00750 ,36.85886 ,20250630 ,24040610 ,24040610021003 ,53.50000 ,0.00000 ,0.290657533,44.40178571
9619,945575.9156,1689099.909,945675.9156,1688999.909,70,62,3.92516 ,7.47505 ,3.54989 ,-0.00409 ,41.05202 ,20250630 ,24040700 ,24040700040702 ,39.20000 ,0.60000 ,0.098476599,50.29787234
8677,944975.9156,1690899.909,945075.9156,1690799.909,52,56,3.93804 ,4.07046 ,0.13241 ,-0.03758 ,37.64743 ,20250630 ,24040780 ,24040780010604 ,8.00000 ,0.70000 ,0.296157673,78.03125
11473,946775.9156,1688499.909,946875.9156,1688399.909,76,74,3.95860 ,6.04067 ,2.08207 ,0.00897 ,39.61764 ,20250630 ,24040720 ,24040720010302 ,12.00000 ,0.00000 ,0.254723341,54.14
7951,944475.9156,1686499.909,944575.9156,1686399.909,96,51,3.96544 ,7.84355 ,3.87811 ,0.00066 ,41.42053 ,20250630 ,24040590 ,24040590030001 ,22.80000 ,2.00000 ,0.181577806,35.39263804
4363,942175.9156,1691099.909,942275.9156,1690999.909,50,28,3.96754 ,4.20934 ,0.24180 ,0.02410 ,37.78631 ,20250630 ,24040820 ,24040820020102 ,6.90000 ,0.00000 ,0.182951921,21.08737864
11185,946575.9156,1686499.909,946675.9156,1686399.909,96,72,3.96946 ,3.45066 ,-0.51879 ,-0.04161 ,37.02764 ,20250630 ,24040831 ,24040831010803 ,9.20000 ,0.00000 ,0.197079311,38.54014599
4057,941975.9156,1690899.909,942075.9156,1690799.909,52,26,4.00058 ,2.97411 ,-1.02647 ,-0.01011 ,36.55108 ,20250630 ,24040820 ,24040820010204 ,0.00000 ,0.00000 ,0.268451801,20.35576923
4519,942275.9156,1690899.909,942375.9156,1690799.909,52,29,4.00914 ,5.48925 ,1.48011 ,-0.00896 ,39.06623 ,20250630 ,24040820 ,24040820020108 ,5.50000 ,0.00000 ,0.302960522,22.18435754
14717,948875.9156,1687499.909,948975.9156,1687399.909,86,95,4.01648 ,6.15676 ,2.14028 ,0.00869 ,39.73373 ,20250630 ,24040640 ,24040640020203 ,11.80000 ,0.00000 ,0.216423763,78.18461538
7948,944475.9156,1686799.909,944575.9156,1686699.909,93,51,4.02430 ,6.17525 ,2.15095 ,-0.00202 ,39.75222 ,20250630 ,24040590 ,24040590010601 ,24.70000 ,0.40000 ,0.235805337,63.5
9002,945175.9156,1689199.909,945275.9156,1689099.909,69,58,4.03932 ,6.45415 ,2.41483 ,0.02054 ,40.03113 ,20250630 ,24040700 ,24040700020003 ,11.50000 ,13.30000 ,0.175264277,48.2962963
9153,945275.9156,1689499.909,945375.9156,1689399.909,66,59,4.04015 ,5.92481 ,1.88466 ,-0.02075 ,39.50178 ,20250630 ,24040700 ,24040700020004 ,6.00000 ,1.70000 ,0.237402984,53.8830735
12412,947375.9156,1686999.909,947475.9156,1686899.909,91,80,4.05360 ,3.11211 ,-0.94149 ,-0.00482 ,36.68908 ,20250630 ,24040620 ,24040620010007 ,32.10000 ,1.00000 ,0.284048036,51.95728291
4518,942275.9156,1690999.909,942375.9156,1690899.909,51,29,4.06670 ,5.38862 ,1.32192 ,0.00226 ,38.96559 ,20250630 ,24040820 ,24040820020107 ,7.90000 ,0.00000 ,0.304869009,21.74
3596,941675.9156,1690799.909,941775.9156,1690699.909,53,23,4.06727 ,5.82164 ,1.75436 ,0.00222 ,39.39861 ,20250630 ,24040820 ,24040820010101 ,4.40000 ,0.00000 ,0.195825926,20.82692308
4362,942175.9156,1691199.909,942275.9156,1691099.909,49,28,4.06825 ,5.89119 ,1.82294 ,0.01457 ,39.46817 ,20250630 ,24040820 ,24040820020101 ,5.50000 ,0.00000 ,0.270829065,22.19491525
13635,948175.9156,1687899.909,948275.9156,1687799.909,82,88,4.07140 ,6.53258 ,2.46118 ,-0.03807 ,40.10955 ,20250630 ,24040640 ,24040640010803 ,3.00000 ,0.00000 ,0.122226524,56.31147541
9306,945375.9156,1689599.909,945475.9156,1689499.909,65,60,4.13417 ,5.94132 ,1.80715 ,0.01109 ,39.51829 ,20250630 ,24040700 ,24040700030002 ,14.70000 ,1.10000 ,0.216802023,49.7067583
10096,945875.9156,1687599.909,945975.9156,1687499.909,85,65,4.13937 ,7.16883 ,3.02946 ,-0.00467 ,40.74580 ,20250630 ,24040570 ,24040570040005 ,9.10000 ,5.00000 ,0.142008063,51.88510638
11018,946475.9156,1687799.909,946575.9156,1687699.909,83,71,4.14179 ,3.84417 ,-0.29762 ,-0.01514 ,37.42114 ,20250630 ,24040720 ,24040720010011 ,16.60000 ,2.50000 ,0.22675665,46.20785013
8426,944775.9156,1685199.909,944875.9156,1685099.909,109,54,4.16111 ,5.92701 ,1.76589 ,-0.01979 ,39.50398 ,20250630 ,24040550 ,24040550030004 ,32.70000 ,2.20000 ,0.22117216,35.99098422
12859,947675.9156,1688499.909,947775.9156,1688399.909,76,83,4.16195 ,7.31521 ,3.15326 ,-0.01659 ,40.89218 ,20250630 ,24040650 ,24040650010803 ,18.40000 ,0.40000 ,0.207098331,79.59223301
4210,942075.9156,1690999.909,942175.9156,1690899.909,51,27,4.16268 ,3.96851 ,-0.19417 ,-0.00251 ,37.54549 ,20250630 ,24040820 ,24040820020109 ,12.10000 ,0.00000 ,0.241336749,21.30143541
12550,947475.9156,1688599.909,947575.9156,1688499.909,75,81,4.17939 ,6.86310 ,2.68371 ,-0.00301 ,40.44007 ,20250630 ,24040650 ,24040650010203 ,19.50000 ,0.60000 ,0.175242135,85.55555556
8241,944675.9156,1688299.909,944775.9156,1688199.909,78,53,4.18477 ,7.62091 ,3.43613 ,0.01663 ,41.19788 ,20250630 ,24040710 ,24040710010102 ,27.90000 ,0.40000 ,0.156100822,52.86290323
4827,942475.9156,1690899.909,942575.9156,1690799.909,52,31,4.18663 ,4.64947 ,0.46284 ,-0.01923 ,38.22644 ,20250630 ,24040820 ,24040820040103 ,6.40000 ,0.00000 ,0.285898445,50.09189189
11493,946775.9156,1686499.909,946875.9156,1686399.909,96,74,4.18693 ,7.26766 ,3.08073 ,0.00111 ,40.84464 ,20250630 ,24040831 ,24040831010016 ,25.50000 ,1.80000 ,0.170910799,45.10084034
8524,944875.9156,1690799.909,944975.9156,1690699.909,53,55,4.19033 ,4.41520 ,0.22487 ,0.00091 ,37.99218 ,20250630 ,24040780 ,24040780010001 ,7.30000 ,4.90000 ,0.254966087,66.41132839
12242,947275.9156,1688599.909,947375.9156,1688499.909,75,79,4.19415 ,5.62013 ,1.42598 ,-0.00082 ,39.19710 ,20250630 ,24040650 ,24040650010007 ,27.40000 ,1.50000 ,0.185760626,77.57996146
8398,944775.9156,1687999.909,944875.9156,1687899.909,81,54,4.20439 ,5.92066 ,1.71626 ,-0.00168 ,39.49763 ,20250630 ,24040570 ,24040570010302 ,16.80000 ,0.00000 ,0.338322106,52.12328767
8983,945175.9156,1691099.909,945275.9156,1690999.909,50,58,4.21143 ,4.76319 ,0.55176 ,-0.00003 ,38.34016 ,20250630 ,24040780 ,24040780010701 ,11.80000 ,0.60000 ,0.28129085,67.44508671
14582,948775.9156,1685599.909,948875.9156,1685499.909,105,94,4.21220 ,3.09347 ,-1.11873 ,0.00453 ,36.67044 ,20250630 ,24040690 ,24040690020401 ,20.30000 ,0.00000 ,0.279192822,88.46694215
8830,945075.9156,1690999.909,945175.9156,1690899.909,51,57,4.25100 ,4.28901 ,0.03801 ,-0.02459 ,37.86598 ,20250630 ,24040780 ,24040780010603 ,10.50000 ,0.50000 ,0.241706696,72.41610738
8244,944675.9156,1687999.909,944775.9156,1687899.909,81,53,4.25171 ,5.86580 ,1.61409 ,0.00850 ,39.44277 ,20250630 ,24040570 ,24040570010301 ,13.90000 ,0.00000 ,0.301035556,55.37991266
11801,946975.9156,1686499.909,947075.9156,1686399.909,96,76,4.29700 ,7.28810 ,2.99110 ,0.01089 ,40.86507 ,20250630 ,24040831 ,24040831010701 ,21.10000 ,0.00000 ,0.204784635,51.94736842
4086,941975.9156,1687999.909,942075.9156,1687899.909,81,26,4.30137 ,1.71663 ,-2.58474 ,-0.01791 ,35.29360 ,20250630 ,24040610 ,24040610020103 ,32.20000 ,0.00000 ,0.229727558,51.59854015
12110,947175.9156,1686399.909,947275.9156,1686299.909,97,78,4.32221 ,6.67795 ,2.35575 ,-0.06267 ,40.25493 ,20250630 ,24040620 ,24040620010701 ,13.00000 ,0.00000 ,0.192941462,49.05084746
8425,944775.9156,1685299.909,944875.9156,1685199.909,108,54,4.32541 ,5.06464 ,0.73923 ,-0.03046 ,38.64161 ,20250630 ,24040550 ,24040550030601 ,8.80000 ,0.00000 ,0.193794487,34.87912088
11033,946475.9156,1686299.909,946575.9156,1686199.909,98,71,4.35910 ,7.27765 ,2.91855 ,0.02764 ,40.85463 ,20250630 ,24040831 ,24040831010008 ,28.60000 ,2.20000 ,0.123794854,41.42692939
8089,944575.9156,1688099.909,944675.9156,1687999.909,80,52,4.38372 ,6.31734 ,1.93362 ,-0.00101 ,39.89431 ,20250630 ,24040570 ,24040570010502 ,8.20000 ,0.00000 ,0.09455847,59.96
4826,942475.9156,1690999.909,942575.9156,1690899.909,51,31,4.38950 ,5.24231 ,0.85281 ,-0.00960 ,38.81929 ,20250630 ,24040820 ,24040820040102 ,4.30000 ,0.00000 ,0.279508248,47.42405063
4828,942475.9156,1690799.909,942575.9156,1690699.909,53,31,4.39013 ,3.42022 ,-0.96991 ,-0.02221 ,36.99719 ,20250630 ,24040820 ,24040820040303 ,8.00000 ,0.00000 ,0.309167574,32.25
3598,941675.9156,1690599.909,941775.9156,1690499.909,55,23,4.39125 ,4.40049 ,0.00924 ,0.00168 ,37.97747 ,20250630 ,24040820 ,24040820060101 ,18.50000 ,0.00000 ,0.238271881,20.53246753
8679,944975.9156,1690699.909,945075.9156,1690599.909,54,56,4.41313 ,5.77807 ,1.36494 ,0.00528 ,39.35505 ,20250630 ,24040780 ,24040780010402 ,30.20000 ,0.40000 ,0.171303871,66.74
11032,946475.9156,1686399.909,946575.9156,1686299.909,97,71,4.41373 ,5.65856 ,1.24483 ,-0.03455 ,39.23553 ,20250630 ,24040831 ,24040831010804 ,5.80000 ,0.00000 ,0.128424576,39.81818182
5477,942875.9156,1687499.909,942975.9156,1687399.909,86,35,4.41524 ,5.20981 ,0.79458 ,0.01949 ,38.78679 ,20250630 ,24040580 ,24040580010801 ,20.20000 ,0.00000 ,0.186134576,44.75789474
11340,946675.9156,1686399.909,946775.9156,1686299.909,97,73,4.41671 ,6.99800 ,2.58128 ,-0.01321 ,40.57497 ,20250630 ,24040831 ,24040831010806 ,7.80000 ,0.00000 ,0.198923831,39
4248,942075.9156,1687199.909,942175.9156,1687099.909,89,27,4.41874 ,4.84227 ,0.42353 ,0.00948 ,38.41925 ,20250630 ,24040610 ,24040610020206 ,17.90000 ,0.60000 ,0.202953471,46
5632,942975.9156,1687399.909,943075.9156,1687299.909,87,36,4.42971 ,6.54479 ,2.11508 ,0.01105 ,40.12177 ,20250630 ,24040580 ,24040580010001 ,15.60000 ,1.90000 ,0.123979656,37.38511327
14264,948575.9156,1686599.909,948675.9156,1686499.909,95,92,4.43137 ,6.84171 ,2.41033 ,0.01481 ,40.41868 ,20250630 ,24040680 ,24040680020401 ,23.70000 ,0.40000 ,0.202569072,78.8019802
8678,944975.9156,1690799.909,945075.9156,1690699.909,53,56,4.44082 ,4.91610 ,0.47529 ,0.02270 ,38.49308 ,20250630 ,24040780 ,24040780010502 ,9.50000 ,0.50000 ,0.233411418,72.84482759
9467,945475.9156,1688899.909,945575.9156,1688799.909,72,61,4.45393 ,7.03129 ,2.57736 ,-0.00028 ,40.60827 ,20250630 ,24040730 ,24040730010003 ,13.70000 ,0.40000 ,0.153526676,44.49454545
3938,941875.9156,1687399.909,941975.9156,1687299.909,87,25,4.45754 ,3.29595 ,-1.16159 ,0.01592 ,36.87292 ,20250630 ,24040610 ,24040610021301 ,7.20000 ,0.00000 ,0.159643917,38.07602339
8706,944975.9156,1687999.909,945075.9156,1687899.909,81,56,4.47472 ,6.64677 ,2.17206 ,0.00120 ,40.22375 ,20250630 ,24040570 ,24040570010702 ,14.90000 ,0.00000 ,0.197365502,47.35555556
9296,945375.9156,1690599.909,945475.9156,1690499.909,55,60,4.49094 ,4.81851 ,0.32758 ,0.00301 ,38.39549 ,20250630 ,24040780 ,24040780010901 ,12.30000 ,0.40000 ,0.243728702,64.31914894
4857,942475.9156,1687899.909,942575.9156,1687799.909,82,31,4.49283 ,2.60035 ,-1.89248 ,-0.01528 ,36.17733 ,20250630 ,24040600 ,24040600020601 ,11.00000 ,0.00000 ,0.330032042,59.30921053
11482,946775.9156,1687599.909,946875.9156,1687499.909,85,74,4.49814 ,3.83808 ,-0.66006 ,0.00269 ,37.41506 ,20250630 ,24040660 ,24040660020303 ,54.10000 ,0.30000 ,0.250856515,57.19391635
7327,944075.9156,1687299.909,944175.9156,1687199.909,88,47,4.49832 ,6.77425 ,2.27593 ,-0.02074 ,40.35122 ,20250630 ,24040590 ,24040590010703 ,29.00000 ,0.60000 ,0.21179422,60.85496183
11803,946975.9156,1686299.909,947075.9156,1686199.909,98,76,4.50945 ,4.26579 ,-0.24366 ,-0.07956 ,37.84277 ,20250630 ,24040620 ,24040620010301 ,19.20000 ,0.00000 ,0.253888574,54.0733945
7795,944375.9156,1686699.909,944475.9156,1686599.909,94,50,4.52684 ,7.42921 ,2.90237 ,0.00364 ,41.00618 ,20250630 ,24040590 ,24040590010502 ,63.40000 ,0.50000 ,0.181680182,45.54032258
6065,943275.9156,1690299.909,943375.9156,1690199.909,58,39,4.53451 ,6.75059 ,2.21608 ,0.02328 ,40.32756 ,20250630 ,24040800 ,24040800010003 ,21.60000 ,0.00000 ,0.307653744,40.44979193
9310,945375.9156,1689199.909,945475.9156,1689099.909,69,60,4.53923 ,7.64678 ,3.10755 ,-0.00071 ,41.22375 ,20250630 ,24040700 ,24040700040101 ,9.00000 ,0.00000 ,0.172235969,42.60992908
8242,944675.9156,1688199.909,944775.9156,1688099.909,79,53,4.55079 ,7.56027 ,3.00947 ,0.01891 ,41.13724 ,20250630 ,24040710 ,24040710011901 ,19.50000 ,0.30000 ,0.226367595,57.16483516
5441,942875.9156,1691099.909,942975.9156,1690999.909,50,35,4.55758 ,7.01053 ,2.45295 ,-0.00259 ,40.58751 ,20250630 ,24040810 ,24040810050501 ,12.70000 ,0.40000 ,0.153751452,45.37362637
7637,944275.9156,1687099.909,944375.9156,1686999.909,90,49,4.56372 ,6.81446 ,2.25075 ,0.00921 ,40.39144 ,20250630 ,24040570 ,24040570020101 ,52.40000 ,0.40000 ,0.228725392,60.79651163
11324,946675.9156,1687999.909,946775.9156,1687899.909,81,73,4.56890 ,5.70022 ,1.13133 ,0.00014 ,39.27720 ,20250630 ,24040720 ,24040720010004 ,32.50000 ,1.30000 ,0.163005155,57.4568082
9291,945375.9156,1691099.909,945475.9156,1690999.909,50,60,4.58047 ,5.47202 ,0.89154 ,0.00218 ,39.04899 ,20250630 ,24040780 ,24040780011902 ,13.20000 ,0.60000 ,0.275537509,68.13380282
11338,946675.9156,1686599.909,946775.9156,1686499.909,95,73,4.58248 ,6.33001 ,1.74753 ,-0.02756 ,39.90698 ,20250630 ,24040831 ,24040831010015 ,19.80000 ,2.90000 ,0.122005904,39.13087248
11017,946475.9156,1687899.909,946575.9156,1687799.909,82,71,4.60709 ,4.49833 ,-0.10876 ,-0.00974 ,38.07530 ,20250630 ,24040720 ,24040720011401 ,55.00000 ,0.50000 ,0.224222677,52.00990099
13028,947775.9156,1686999.909,947875.9156,1686899.909,91,84,4.61219 ,4.75760 ,0.14541 ,-0.03298 ,38.33457 ,20250630 ,24040680 ,24040680010002 ,27.40000 ,2.30000 ,0.188897211,54.02535832
