id,left,top,right,bottom,row_index,col_index,20R_mean,25R_mean,dRL_mean,dNB_mean,Abs_mean,BASE_DATE,ADM_CD,TOT_OA_CD,SGIS_Maste,SGIS_Mas_1,SGIS_Mas_2,SGIS_Mas_3,JOIN_CD,JOIN_KEY
9609,945575.915623063,1690099.90909134,945675.915623063,1689999.90909134,60,62,3.34396170079708,5.01167005300522,1.66770833730698,0.00991109566530213,38.5886437892914,"20250630","24040700","24040700010001","24040700010001","61.2","2.7","24040700010001","24040700010001","24040700010001"
9610,945575.915623063,1689999.90909134,945675.915623063,1689899.90909134,61,62,2.39876048763593,4.18553578853607,1.78677529096603,-0.00954104276994864,37.7625090281169,"20250630","24040700","24040700010001","24040700010001","61.2","2.7","24040700010001","24040700010001","24040700010001"
9611,945575.915623063,1689899.90909134,945675.915623063,1689799.90909134,62,62,2.02966726819674,3.09513994057973,1.06547266741594,-0.00982896176477273,36.6721131006877,"20250630","24040700","24040700010001","24040700010001","61.2","2.7","24040700010001","24040700010001","24040700010001"
9612,945575.915623063,1689799.90909134,945675.915623063,1689699.90909134,63,62,2.81427539139986,3.959169074893,1.14489371702075,-0.0157503696973436,37.5361425876617,"20250630","24040700","24040700010001","24040700010001","61.2","2.7","24040700010001","24040700010001","24040700010001"
9613,945575.915623063,1689699.90909134,945675.915623063,1689599.90909134,64,62,4.58600038290024,6.04980464776357,1.46380425492922,-0.00409558683168143,39.6267782847087,"20250630","24040700","24040700030002","24040700030002","14.7","1.1","24040700030002","24040700030002","24040700030002"
9614,945575.915623063,1689599.90909134,945675.915623063,1689499.90909134,65,62,5.1216889321804,7.47073954343796,2.3490507081151,0.019177341950126,41.0477135181427,"20250630","24040700","24040700040001","24040700040001","20.5","0.9","24040700040001","24040700040001","24040700040001"
9615,945575.915623063,1689499.90909134,945675.915623063,1689399.90909134,66,62,5.42721513907115,8.71699968973796,3.2897844115893,0.0218626409381007,42.2939729690552,"20250630","24040700","24040700040001","24040700040001","20.5","0.9","24040700040001","24040700040001","24040700040001"
9616,945575.915623063,1689399.90909134,945675.915623063,1689299.90909134,67,62,4.7566446463267,8.10614717006683,3.3495024840037,0.0227041692317774,41.6831210454305,"20250630","24040700","24040700040001","24040700040001","20.5","0.9","24040700040001","24040700040001","24040700040001"
9617,945575.915623063,1689299.90909134,945675.915623063,1689199.90909134,68,62,3.7484237353007,7.41573876804776,3.66731499301063,0.02839461962382,40.9927122328017,"20250630","24040700","24040700040003","24040700040003","5.2","0.9","24040700040003","24040700040003","24040700040003"
9618,945575.915623063,1689199.90909134,945675.915623063,1689099.90909134,69,62,3.62827302614848,7.75621789296468,4.12794481913249,-0.00547207954029242,41.3331919352214,"20250630","24040700","24040700040003","24040700040003","5.2","0.9","24040700040003","24040700040003","24040700040003"
9619,945575.915623063,1689099.90909134,945675.915623063,1688999.90909134,70,62,3.92515619595846,7.47504768371582,3.54989150365194,-0.00408761451641719,41.0520212809245,"20250630","24040700","24040700040702","24040700040702","39.2","0.6","24040700040702","24040700040702","24040700040702"
9620,945575.915623063,1688999.90909134,945675.915623063,1688899.90909134,71,62,5.22615608416106,8.10364863747045,2.87749254076104,0.010732209383461,41.6806223016036,"20250630","24040700","24040700040202","24040700040202","25.9","0.6","24040700040202","24040700040202","24040700040202"
9621,945575.915623063,1688899.90909134,945675.915623063,1688799.90909134,72,62,4.99020040035248,7.7592655022939,2.76906518141429,-0.0216528490030517,41.3362391789754,"20250630","24040730","24040730011401","24040730011401","21.5","0.0","24040730011401","24040730011401","24040730011401"
9622,945575.915623063,1688799.90909134,945675.915623063,1688699.90909134,73,62,6.20688577493032,8.99193660418192,2.78505074977875,-0.00778456474654377,42.5689093271891,"20250630","24040730","24040730010006","24040730010006","81.6","0.4","24040730010006","24040730010006","24040730010006"
9623,945575.915623063,1688699.90909134,945675.915623063,1688599.90909134,74,62,6.17788007855415,9.16556125879288,2.98768121004105,0.00148997129872441,42.7425351142883,"20250630","24040730","24040730010008","24040730010008","17.4","2.3","24040730010008","24040730010008","24040730010008"
9624,945575.915623063,1688599.90909134,945675.915623063,1688499.90909134,75,62,6.57577872276306,9.53765670458476,2.96187794208527,0.0120145478285849,43.1146306991577,"20250630","24040730","24040730010008","24040730010008","17.4","2.3","24040730010008","24040730010008","24040730010008"
9625,945575.915623063,1688499.90909134,945675.915623063,1688399.90909134,76,62,6.70352403322856,9.44323396682739,2.73970979452133,-0.00157003671241303,43.0202077229818,"20250630","24040730","24040730010004","24040730010004","15.5","4.2","24040730010004","24040730010004","24040730010004"
9626,945575.915623063,1688399.90909134,945675.915623063,1688299.90909134,77,62,7.60612580180168,9.17586880922318,1.56974290311337,0.000160816358402371,42.7528419494629,"20250630","24040730","24040730010007","24040730010007","22.4","3.2","24040730010007","24040730010007","24040730010007"
9627,945575.915623063,1688299.90909134,945675.915623063,1688199.90909134,78,62,6.26683874924978,9.04413263003031,2.77729379137357,0.0164035695294539,42.6211058298747,"20250630","24040730","24040730010005","24040730010005","32.3","2.7","24040730010005","24040730010005","24040730010005"
9628,945575.915623063,1688199.90909134,945675.915623063,1688099.90909134,79,62,5.63075947761536,8.37666908899943,2.74590971072515,-0.00400964096964647,41.9536425272624,"20250630","24040730","24040730010005","24040730010005","32.3","2.7","24040730010005","24040730010005","24040730010005"
9629,945575.915623063,1688099.90909134,945675.915623063,1687999.90909134,80,62,5.15927210450172,8.03003093600273,2.87075883150101,0.00700604065787047,41.607004404068,"20250630","24040730","24040730010005","24040730010005","32.3","2.7","24040730010005","24040730010005","24040730010005"
9630,945575.915623063,1687999.90909134,945675.915623063,1687899.90909134,81,62,5.47506868839264,8.81237173080444,3.33730312188466,-0.00738948662183248,42.3893458048503,"20250630","24040730","24040730010903","24040730010903","37.0","0.3","24040730010903","24040730010903","24040730010903"
9631,945575.915623063,1687899.90909134,945675.915623063,1687799.90909134,82,62,5.08068605264028,8.59556500116984,3.51487874984741,-0.000233882145645718,42.1725384394328,"20250630","24040730","24040730010001","24040730010001","18.0","2.6","24040730010001","24040730010001","24040730010001"
9632,945575.915623063,1687799.90909134,945675.915623063,1687699.90909134,83,62,6.47249674797058,10.3452410101891,3.87274427711964,0.00438284745905548,43.9222152233124,"20250630","24040570","24040570040004","24040570040004","7.6","1.4","24040570040004","24040570040004","24040570040004"
9633,945575.915623063,1687699.90909134,945675.915623063,1687599.90909134,84,62,7.08253494898478,10.9718720912933,3.88933712244034,0.0107052074745297,44.5488459269206,"20250630","24040570","24040570040601","24040570040601","28.9","0.4","24040570040601","24040570040601","24040570040601"
9634,945575.915623063,1687599.90909134,945675.915623063,1687499.90909134,85,62,7.09113387266795,10.5223311583201,3.43119738499324,0.00442603719420731,44.0993054707845,"20250630","24040570","24040570040003","24040570040003","4.8","1.9","24040570040003","24040570040003","24040570040003"
9635,945575.915623063,1687499.90909134,945675.915623063,1687399.90909134,86,62,6.92521598935127,8.61995977163315,1.69474394619465,0.00861287611769512,42.1969335079193,"20250630","24040570","24040570040012","24040570040012","25.8","1.1","24040570040012","24040570040012","24040570040012"
9636,945575.915623063,1687399.90909134,945675.915623063,1687299.90909134,87,62,5.53844130039215,6.92474655310313,1.38630522290866,-0.00168402423150837,40.5017194747925,"20250630","24040570","24040570040012","24040570040012","25.8","1.1","24040570040012","24040570040012","24040570040012"
9637,945575.915623063,1687299.90909134,945675.915623063,1687199.90909134,88,62,6.07247523466746,7.51991291840871,1.44743764400482,-0.00496217670540015,41.0968859990438,"20250630","24040570","24040570041403","24040570041403","16.0","0.0","24040570041403","24040570041403","24040570041403"
9638,945575.915623063,1687199.90909134,945675.915623063,1687099.90909134,89,62,5.93951109051704,7.76814848184586,1.82863728702068,0.0142683957528789,41.3451218605042,"20250630","24040570","24040570040011","24040570040011","11.6","3.0","24040570040011","24040570040011","24040570040011"
9639,945575.915623063,1687099.90909134,945675.915623063,1686999.90909134,90,62,4.22048445542653,6.1300349632899,1.90955052773158,-0.0158285244833678,39.7070083618164,"20250630","24040570","24040570040026","24040570040026","0.0",#N/A,"24040570040026","24040570040026","24040570040026"
9640,945575.915623063,1686999.90909134,945675.915623063,1686899.90909134,91,62,2.9480939252036,4.26568976470402,1.31759577989578,-0.00804134298648153,37.8426630837577,"20250630","24040570","24040570040026","24040570040026","0.0",#N/A,"24040570040026","24040570040026","24040570040026"
9641,945575.915623063,1686899.90909134,945675.915623063,1686799.90909134,92,62,3.25007598740714,4.53042033740452,1.28034437554223,0.00440121122768947,38.1073940822056,"20250630","24040570","24040570040026","24040570040026","0.0",#N/A,"24040570040026","24040570040026","24040570040026"
9642,945575.915623063,1686799.90909134,945675.915623063,1686699.90909134,93,62,4.63634351889292,6.19231716791789,1.55597352981567,0.000618342387800415,39.7692912419637,"20250630","24040570","24040570040026","24040570040026","0.0",#N/A,"24040570040026","24040570040026","24040570040026"
9643,945575.915623063,1686699.90909134,945675.915623063,1686599.90909134,94,62,5.2980223596096,7.02614784240723,1.72812543064356,0.0138750536134467,40.6031217575073,"20250630","24040570","24040570040026","24040570040026","0.0",#N/A,"24040570040026","24040570040026","24040570040026"
9644,945575.915623063,1686599.90909134,945675.915623063,1686499.90909134,95,62,5.38318089644114,7.56218353907267,2.1790026028951,0.0333205964416265,41.1391572952271,"20250630","24040570","24040570040013",,,,,"24040570040013","24040570040013"
9645,945575.915623063,1686499.90909134,945675.915623063,1686399.90909134,96,62,6.01443223158519,8.29959750175476,2.28516534964244,0.00975396918753783,41.876571337382,"20250630","24040570","24040570040013",,,,,"24040570040013","24040570040013"
9646,945575.915623063,1686399.90909134,945675.915623063,1686299.90909134,97,62,6.53775954246521,8.91987329721451,2.38211371004581,0.00864552636630833,42.49684715271,"20250630","24040560","24040560010003","24040560010003","13.6","2.1","24040560010003","24040560010003","24040560010003"
9647,945575.915623063,1686299.90909134,945675.915623063,1686199.90909134,98,62,7.35382994016012,9.22732893625895,1.87349895636241,-0.0102028856830051,42.8043025334676,"20250630","24040560","24040560010401","24040560010401","38.5","0.5","24040560010401","24040560010401","24040560010401"
9648,945575.915623063,1686199.90909134,945675.915623063,1686099.90909134,99,62,7.77592957019806,9.49172886212667,1.71579927702745,0.0118684087259074,43.068702061971,"20250630","24040560","24040560010005","24040560010005","17.6","2.5","24040560010005","24040560010005","24040560010005"
9649,945575.915623063,1686099.90909134,945675.915623063,1685999.90909134,100,62,8.05034214258194,9.68121534585953,1.63087313994765,0.0155471573962132,43.2581887245178,"20250630","24040560","24040560020004","24040560020004","30.6","2.9","24040560020004","24040560020004","24040560020004"
9650,945575.915623063,1685999.90909134,945675.915623063,1685899.90909134,101,62,9.01879421869914,10.041566212972,1.02277215818564,-0.00380769562131415,43.6185398101807,"20250630","24040560","24040560030004","24040560030004","20.4","2.6","24040560030004","24040560030004","24040560030004"
9651,945575.915623063,1685899.90909134,945675.915623063,1685799.90909134,102,62,9.0747746626536,9.58188454310099,0.507110029459,-0.0172506637560825,43.1588582992554,"20250630","24040560","24040560050004","24040560050004","26.1","5.3","24040560050004","24040560050004","24040560050004"
9652,945575.915623063,1685799.90909134,945675.915623063,1685699.90909134,103,62,9.58759489655495,8.82066857814789,-0.766926426440477,0.00416218698956072,42.3976423740387,"20250630","24040560","24040560050004","24040560050004","26.1","5.3","24040560050004","24040560050004","24040560050004"
9653,945575.915623063,1685699.90909134,945675.915623063,1685599.90909134,104,62,11.6350938479106,9.70142769813538,-1.93366631368796,-0.0130461887456477,43.2784013748169,"20250630","24040560","24040560050004","24040560050004","26.1","5.3","24040560050004","24040560050004","24040560050004"
9654,945575.915623063,1685599.90909134,945675.915623063,1685499.90909134,105,62,12.7195865313212,10.5267480214437,-2.19283860425154,0.0014347555115819,44.1037219365438,"20250630","24040560","24040560050002","24040560050002","48.9","2.0","24040560050002","24040560050002","24040560050002"
9655,945575.915623063,1685499.90909134,945675.915623063,1685399.90909134,106,62,10.4628872871399,9.54021781682968,-0.922669457038864,0.00396994873153744,43.1171917915344,"20250630","24040560","24040560050002","24040560050002","48.9","2.0","24040560050002","24040560050002","24040560050002"
9656,945575.915623063,1685399.90909134,945675.915623063,1685299.90909134,107,62,8.77521125475566,9.26083366076151,0.485622430841128,-0.0232932031309853,42.8378070195516,"20250630","24040550","24040550020001","24040550020001","21.5","1.4","24040550020001","24040550020001","24040550020001"
9657,945575.915623063,1685299.90909134,945675.915623063,1685199.90909134,108,62,9.22243388493856,9.70307882626851,0.48064499348402,-0.0103118621433775,43.2800521850586,"20250630","24040540","24040540020001","24040540020001","35.6","4.2","24040540020001","24040540020001","24040540020001"
9658,945575.915623063,1685199.90909134,945675.915623063,1685099.90909134,109,62,8.60062228308784,9.60072822040982,1.0001059787141,-0.0162678649390323,43.1777017381456,"20250630","24040540","24040540020001","24040540020001","35.6","4.2","24040540020001","24040540020001","24040540020001"
9659,945575.915623063,1685099.90909134,945675.915623063,1684999.90909134,110,62,8.1907088915507,10.5963008244832,2.40559177100658,0.023486387434726,44.1732744852702,"20250630","24040540","24040540020001","24040540020001","35.6","4.2","24040540020001","24040540020001","24040540020001"
9660,945575.915623063,1684999.90909134,945675.915623063,1684899.90909134,111,62,9.93152122497559,9.36792650222778,-0.563594634334246,0.00409540701657534,42.9448994954427,"20250630","24040540","24040540020001","24040540020001","35.6","4.2","24040540020001","24040540020001","24040540020001"
9661,945575.915623063,1684899.90909134,945675.915623063,1684799.90909134,112,62,9.26796102523804,6.42847042613559,-2.8394906255934,-0.0312048014667299,40.0054439968533,"20250630","24040550","24040550010110","24040550010110","3.4","0.0","24040550010110","24040550010110","24040550010110"
9662,945575.915623063,1684799.90909134,945675.915623063,1684699.90909134,113,62,8.29050115744273,5.52256429195404,-2.76793703436852,-0.0506786432427665,39.0995378494263,"20250630","24040550","24040550010101","24040550010101","12.3","0.0","24040550010101","24040550010101","24040550010101"
9663,945575.915623063,1684699.90909134,945675.915623063,1684599.90909134,114,62,8.47927864392599,7.74787942568461,-0.731399158636729,-0.0084552022938927,41.3248532613119,"20250630","24040540","24040540040001","24040540040001","40.7","3.4","24040540040001","24040540040001","24040540040001"
9664,945575.915623063,1684599.90909134,945675.915623063,1684499.90909134,115,62,11.3619438171387,10.8607104619344,-0.501233371098836,-0.0143882610524694,44.4376841227214,"20250630","24040540","24040540040001","24040540040001","40.7","3.4","24040540040001","24040540040001","24040540040001"
9665,945575.915623063,1684499.90909134,945675.915623063,1684399.90909134,116,62,12.0261335805879,12.3092559130624,0.28312253079493,-0.0250156607970411,45.8862288783868,"20250630","24040540","24040540040001","24040540040001","40.7","3.4","24040540040001","24040540040001","24040540040001"
9666,945575.915623063,1684399.90909134,945675.915623063,1684299.90909134,117,62,,,,,,,,,,,,,,
9667,945575.915623063,1684299.90909134,945675.915623063,1684199.90909134,118,62,,,,,,,,,,,,,,
9668,945575.915623063,1684199.90909134,945675.915623063,1684099.90909134,119,62,,,,,,,,,,,,,,
9669,945575.915623063,1684099.90909134,945675.915623063,1683999.90909134,120,62,,,,,,,,,,,,,,
9670,945575.915623063,1683999.90909134,945675.915623063,1683899.90909134,121,62,,,,,,,,,,,,,,
9671,945575.915623063,1683899.90909134,945675.915623063,1683799.90909134,122,62,,,,,,,,,,,,,,
9672,945575.915623063,1683799.90909134,945675.915623063,1683699.90909134,123,62,,,,,,,,,,,,,,
9673,945575.915623063,1683699.90909134,945675.915623063,1683599.90909134,124,62,,,,,,,,,,,,,,
9674,945575.915623063,1683599.90909134,945675.915623063,1683499.90909134,125,62,,,,,,,,,,,,,,
9675,945575.915623063,1683499.90909134,945675.915623063,1683399.90909134,126,62,,,,,,,,,,,,,,
9676,945575.915623063,1683399.90909134,945675.915623063,1683299.90909134,127,62,,,,,,,,,,,,,,
9677,945575.915623063,1683299.90909134,945675.915623063,1683199.90909134,128,62,,,,,,,,,,,,,,
9678,945575.915623063,1683199.90909134,945675.915623063,1683099.90909134,129,62,,,,,,,,,,,,,,
9679,945575.915623063,1683099.90909134,945675.915623063,1682999.90909134,130,62,,,,,,,,,,,,,,
9680,945575.915623063,1682999.90909134,945675.915623063,1682899.90909134,131,62,,,,,,,,,,,,,,
9681,945575.915623063,1682899.90909134,945675.915623063,1682799.90909134,132,62,,,,,,,,,,,,,,
9682,945575.915623063,1682799.90909134,945675.915623063,1682699.90909134,133,62,,,,,,,,,,,,,,
9683,945575.915623063,1682699.90909134,945675.915623063,1682599.90909134,134,62,,,,,,,,,,,,,,
9684,945575.915623063,1682599.90909134,945675.915623063,1682499.90909134,135,62,,,,,,,,,,,,,,
9685,945575.915623063,1682499.90909134,945675.915623063,1682399.90909134,136,62,,,,,,,,,,,,,,
9686,945575.915623063,1682399.90909134,945675.915623063,1682299.90909134,137,62,,,,,,,,,,,,,,
9687,945575.915623063,1682299.90909134,945675.915623063,1682199.90909134,138,62,,,,,,,,,,,,,,
9688,945575.915623063,1682199.90909134,945675.915623063,1682099.90909134,139,62,,,,,,,,,,,,,,
9689,945575.915623063,1682099.90909134,945675.915623063,1681999.90909134,140,62,,,,,,,,,,,,,,
9690,945575.915623063,1681999.90909134,945675.915623063,1681899.90909134,141,62,,,,,,,,,,,,,,
9691,945575.915623063,1681899.90909134,945675.915623063,1681799.90909134,142,62,,,,,,,,,,,,,,
9692,945575.915623063,1681799.90909134,945675.915623063,1681699.90909134,143,62,,,,,,,,,,,,,,
9693,945575.915623063,1681699.90909134,945675.915623063,1681599.90909134,144,62,,,,,,,,,,,,,,
9694,945575.915623063,1681599.90909134,945675.915623063,1681499.90909134,145,62,,,,,,,,,,,,,,
9695,945575.915623063,1681499.90909134,945675.915623063,1681399.90909134,146,62,,,,,,,,,,,,,,
9696,945575.915623063,1681399.90909134,945675.915623063,1681299.90909134,147,62,,,,,,,,,,,,,,
9697,945575.915623063,1681299.90909134,945675.915623063,1681199.90909134,148,62,,,,,,,,,,,,,,
9698,945575.915623063,1681199.90909134,945675.915623063,1681099.90909134,149,62,,,,,,,,,,,,,,
9699,945575.915623063,1681099.90909134,945675.915623063,1680999.90909134,150,62,,,,,,,,,,,,,,
9700,945575.915623063,1680999.90909134,945675.915623063,1680899.90909134,151,62,,,,,,,,,,,,,,
9701,945575.915623063,1680899.90909134,945675.915623063,1680799.90909134,152,62,,,,,,,,,,,,,,
9702,945575.915623063,1680799.90909134,945675.915623063,1680699.90909134,153,62,,,,,,,,,,,,,,
9703,945675.915623063,1696099.90909134,945775.915623063,1695999.90909134,0,63,,,,,,,,,,,,,,
9704,945675.915623063,1695999.90909134,945775.915623063,1695899.90909134,1,63,0.817655616998673,-1.75567989349365,-2.57333550453186,-0.00176564157009125,31.8212936401367,"20250630","24040810","24040810040003","24040810040003","91.4","1.3","24040810040003","24040810040003","24040810040003"
9705,945675.915623063,1695899.90909134,945775.915623063,1695799.90909134,2,63,1.40759701095521,-1.51398072578013,-2.92157770693302,-0.0260563874617219,32.0629926919937,"20250630","24040810","24040810040003","24040810040003","91.4","1.3","24040810040003","24040810040003","24040810040003"
9706,945675.915623063,1695799.90909134,945775.915623063,1695699.90909134,3,63,1.1914014617602,-2.02562370896339,-3.21702514092127,-0.002870195855697,31.5513496398926,"20250630","24040810","24040810040003","24040810040003","91.4","1.3","24040810040003","24040810040003","24040810040003"
9707,945675.915623063,1695699.90909134,945775.915623063,1695599.90909134,4,63,1.3401949206988,-2.25759809215864,-3.59779302279154,0.00730223705371221,31.3193758328756,"20250630","24040810","24040810040003","24040810040003","91.4","1.3","24040810040003","24040810040003","24040810040003"
9708,945675.915623063,1695599.90909134,945775.915623063,1695499.90909134,5,63,1.13212296739221,-2.62999895960093,-3.76212193071842,-0.00921107130125165,30.9469745159149,"20250630","24040810","24040810040003","24040810040003","91.4","1.3","24040810040003","24040810040003","24040810040003"
9709,945675.915623063,1695499.90909134,945775.915623063,1695399.90909134,6,63,1.57999435067177,-1.93846416287124,-3.51845852533976,-0.00176815191904704,31.6385099093119,"20250630","24040810","24040810040003","24040810040003","91.4","1.3","24040810040003","24040810040003","24040810040003"
9710,945675.915623063,1695399.90909134,945775.915623063,1695299.90909134,7,63,3.67011354366938,0.119550075381994,-3.55056351423264,-0.0112337010602156,33.6965239842733,"20250630","24040810","24040810040003","24040810040003","91.4","1.3","24040810040003","24040810040003","24040810040003"
9711,945675.915623063,1695299.90909134,945775.915623063,1695199.90909134,8,63,5.39487582445145,2.66800953634083,-2.72686623781919,-0.00654469430446625,36.2449831962585,"20250630","24040810","24040810040003","24040810040003","91.4","1.3","24040810040003","24040810040003","24040810040003"
9712,945675.915623063,1695199.90909134,945775.915623063,1695099.90909134,9,63,7.61779113610586,5.19338790575663,-2.4244032651186,0.0319259835717579,38.7703612645467,"20250630","24040810","24040810040003","24040810040003","91.4","1.3","24040810040003","24040810040003","24040810040003"
9713,945675.915623063,1695099.90909134,945775.915623063,1694999.90909134,10,63,3.34810848037402,0.75902733206749,-2.58908114830653,0.037063829600811,34.3360004425049,"20250630","24040810","24040810040003","24040810040003","91.4","1.3","24040810040003","24040810040003","24040810040003"
9714,945675.915623063,1694999.90909134,945775.915623063,1694899.90909134,11,63,-0.421585505828261,-2.73898062855005,-2.31739514321089,0.00393107067793608,30.8379926681519,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9715,945675.915623063,1694899.90909134,945775.915623063,1694799.90909134,12,63,2.01049714287122,-1.72670032580694,-3.73719743887583,-0.0139531629780928,31.8502736091614,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9716,945675.915623063,1694799.90909134,945775.915623063,1694699.90909134,13,63,0.562429443001747,-1.69953554868698,-2.26196498423815,0.0149075388908386,31.8774381875992,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9717,945675.915623063,1694699.90909134,945775.915623063,1694599.90909134,14,63,-0.122346483170986,-2.18198730548223,-2.05964082479477,-0.0239279742042224,31.3949866294861,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9718,945675.915623063,1694599.90909134,945775.915623063,1694499.90909134,15,63,1.36136448383331,-1.82746267318726,-3.18882715702057,-0.0337461121380329,31.7495110829671,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9719,945675.915623063,1694499.90909134,945775.915623063,1694399.90909134,16,63,2.82771780341864,0.144322477281094,-2.68339535593987,-0.00444189622066915,33.7212958335876,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9720,945675.915623063,1694399.90909134,945775.915623063,1694299.90909134,17,63,2.42640529572964,0.0260946005582809,-2.40031069517136,0.022616529216369,33.6030680338542,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9721,945675.915623063,1694299.90909134,945775.915623063,1694199.90909134,18,63,0.302941715965668,-1.52876787384351,-1.83170958360036,0.00495333597064018,32.0482060114543,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9722,945675.915623063,1694199.90909134,945775.915623063,1694099.90909134,19,63,0.871784616261721,-0.904662031680346,-1.77644664794207,0.0182101293466985,32.6723113059998,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9723,945675.915623063,1694099.90909134,945775.915623063,1693999.90909134,20,63,0.877473689615726,-1.34323670466741,-2.22071037689845,0.00643727493782838,32.2337366739909,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9724,945675.915623063,1693999.90909134,945775.915623063,1693899.90909134,21,63,-0.189874259755015,-1.85253896315893,-1.66266470154126,0.0169666092842817,31.7244348526001,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9725,945675.915623063,1693899.90909134,945775.915623063,1693799.90909134,22,63,-0.410936316475272,-1.45077324658632,-1.03983694687486,0.00479572452604771,32.1262004375458,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9726,945675.915623063,1693799.90909134,945775.915623063,1693699.90909134,23,63,-0.117649940230573,-1.40368647873402,-1.28603654106458,0.0218955713013808,32.1732870737712,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9727,945675.915623063,1693699.90909134,945775.915623063,1693599.90909134,24,63,-0.0317749293664327,-1.72156149607438,-1.68978659006265,0.00721118541864248,31.8554121164175,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9728,945675.915623063,1693599.90909134,945775.915623063,1693499.90909134,25,63,0.69044831097126,-1.64977116882801,-2.34021947979927,-0.00899425819516182,31.9272024154663,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9729,945675.915623063,1693499.90909134,945775.915623063,1693399.90909134,26,63,1.11633994579315,-1.01854500621557,-2.13488493760427,0.0183246925473213,32.5584284464518,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9730,945675.915623063,1693399.90909134,945775.915623063,1693299.90909134,27,63,1.97846584717433,0.404061631361643,-1.57440423170726,0.00315044348438581,33.9810353597005,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9731,945675.915623063,1693299.90909134,945775.915623063,1693199.90909134,28,63,2.89124044030905,2.30784149747342,-0.583398878574371,-0.00638776738196611,35.8848149776459,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9732,945675.915623063,1693199.90909134,945775.915623063,1693099.90909134,29,63,2.67186763882637,2.60234073797862,-0.0695269132653872,0.0250382128482064,36.1793146133423,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9733,945675.915623063,1693099.90909134,945775.915623063,1692999.90909134,30,63,0.312646198086441,-0.0550694281700999,-0.367715626955032,-0.0150461960583925,33.5219043095907,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9734,945675.915623063,1692999.90909134,945775.915623063,1692899.90909134,31,63,-2.7055492028594,-2.30192597210407,0.403623220510781,-0.00471195997670293,31.2750477790833,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9735,945675.915623063,1692899.90909134,945775.915623063,1692799.90909134,32,63,-2.76620795329412,-2.16244857509931,0.603759398063024,-0.0148743676642577,31.4145250320435,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9736,945675.915623063,1692799.90909134,945775.915623063,1692699.90909134,33,63,-3.3036204179128,-2.55009255806605,0.753527835011482,-0.00674540176987648,31.0268810590108,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9737,945675.915623063,1692699.90909134,945775.915623063,1692599.90909134,34,63,-2.54602938145399,-1.25852880999446,1.28750057518482,0.00062320102006197,32.3184447288513,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9738,945675.915623063,1692599.90909134,945775.915623063,1692499.90909134,35,63,-1.66838831206163,-0.264821189766129,1.40356713533401,-0.0046463484565417,33.3121519088745,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
9739,945675.915623063,1692499.90909134,945775.915623063,1692399.90909134,36,63,0.400985434030493,2.17747276710967,1.77648736039797,0.00682143867015839,35.7544460296631,"20250630","24040810","24040810040001","24040810040001","54.2","1.7","24040810040001","24040810040001","24040810040001"
